time_ps,mlp_epot,mlp_ekin,mlp_etot,mha_epot,mha_ekin,mha_etot,conv_epot,conv_ekin,conv_etot,comb_epot,comb_ekin,comb_etot,MACE_epot,MACE_ekin,MACE_etot
0.4025,-8829.790238527241,10.528751136950934,-8819.26148739029,-8828.57614150423,9.820768445115394,-8818.755373059115,-8829.196973947468,11.698054267662311,-8817.498919679805,-8830.414275316181,11.786566697015658,-8818.627708619166,-133104.34576602935,18.06728212355067,-133086.2784839058
0.403,-8829.781902460041,10.520414486339972,-8819.261487973701,-8828.569988397541,9.814706043475173,-8818.755282354066,-8829.1916796245,11.692748650735808,-8817.498930973765,-8830.441849855366,11.77971274397045,-8818.662137111396,-133104.34115379181,18.06266994915894,-133086.27848384265
0.4035,-8829.773557332936,10.512072267626621,-8819.261485065308,-8828.563967374745,9.808681404325444,-8818.75528597042,-8829.186449197712,11.68752541627488,-8817.498923781437,-8830.435002473774,11.772861734620058,-8818.662140739154,-133104.33666456552,18.058180785423765,-133086.2784837801
0.404,-8829.765207914295,10.503724846915219,-8819.261483067381,-8828.557982591572,9.802694264759223,-8818.755288326813,-8829.188751367512,11.682385629786054,-8817.506365737725,-8830.42815890688,11.766015042577092,-8818.662143864303,-133104.33229936607,18.053815647901974,-133086.27848371817
0.4045,-8829.756858018818,10.495372602246253,-8819.261485416571,-8828.552035478535,9.796744869060099,-8818.755290609475,-8829.1836926021,11.67732976613987,-8817.50636283596,-8830.40613761324,11.759171120091931,-8818.646966493148,-133104.32805919895,18.04957554210647,-133086.27848365685
0.405,-8829.74850478548,10.48701592766756,-8819.261488857814,-8828.546128419819,9.790833434139632,-8818.75529498568,-8829.178723005238,11.6723576539439,-8817.506365351293,-8830.399299291554,11.752330394716022,-8818.646968896837,-133104.32394505956,18.045461463405626,-133086.27848359616
0.4055,-8829.740143445912,10.47865519541814,-8819.261488250493,-8828.554265645924,9.784960767503364,-8818.76930487842,-8829.173831609669,11.667469758757008,-8817.506361850912,-8830.392468122425,11.745495192861306,-8818.646972929564,-133104.319957933,18.04147439692326,-133086.2784835361
0.406,-8829.731768754902,10.470290789459558,-8819.261477965443,-8828.548439172688,9.779127124356007,-8818.76931204833,-8829.169039873066,11.662666557571763,-8817.506373315495,-8830.385638383808,11.738665888006269,-8818.646972495802,-133104.3160987941,18.037615317440498,-133086.27848347666
0.4065,-8829.723415998402,10.461923098873363,-8819.261492899528,-8828.523847249928,9.773332793834104,-8818.750514456093,-8829.164303449574,11.657948565084729,-8817.506354884488,-8830.38243499178,11.731843099881,-8818.6505918919,-133104.3123686072,18.033885189299703,-133086.2784834179
0.407,-8829.715042737904,10.453552506439088,-8819.261490231465,-8828.518085626545,9.767577988086112,-8818.750507638459,-8829.148643640461,11.653315999129173,-8817.495327641333,-8830.375616697254,11.72502725009956,-8818.650589447156,-133104.3087683261,18.03028496630933,-133086.27848335978
0.4075,-8829.706676153126,10.445179418942875,-8819.261496734183,-8828.512379554692,9.761862280146048,-8818.750517274546,-8829.144118932667,11.648769310173533,-8817.495349622493,-8830.368802217426,11.718218517582049,-8818.650583699844,-133104.30529889397,18.026815591649928,-133086.27848330233
0.408,-8829.698300508442,10.436804214124816,-8819.261496294317,-8828.506700900974,9.75618592736279,-8818.750514973612,-8829.139644769612,11.644309323757309,-8817.495335445854,-8830.381606725636,11.711417020210652,-8818.670189705424,-133104.3019612433,18.02347799778098,-133086.27848324552
0.4085,-8829.68991628069,10.42842724185735,-8819.261489038832,-8828.501056102696,9.750549145833205,-8818.750506956863,-8829.135266927662,11.639936564009975,-8817.495330363652,-8830.373078016224,11.704622795695593,-8818.668455220528,-133104.29875629576,18.020273106345623,-133086.2784831894
0.409,-8829.6815315761,10.42004889053121,-8819.261482685568,-8828.495465425434,9.744952099535528,-8818.750513325898,-8829.13096824068,11.63565159719463,-8817.495316643486,-8830.365620759907,11.697835970748704,-8818.667784789159,-133104.29568496204,18.017201828080054,-133086.27848313397
0.4095,-8829.673164037647,10.411669566866772,-8819.26149447078,-8828.489902404728,9.739395012387508,-8818.75050739234,-8829.126779703083,11.63145500535784,-8817.495324697726,-8830.358847764912,11.69105728564811,-8818.667790479263,-133104.29274814192,18.01426506272888,-133086.2784830792
0.41,-8829.664779809895,10.403289654176852,-8819.261490155717,-8828.484234241429,9.733878112014867,-8818.750356129414,-8829.122670797291,11.627347343703818,-8817.495323453588,-8830.352078584614,11.68428775424179,-8818.667790830372,-133104.28994672405,18.011463698958355,-133086.2784830251
0.4105,-8829.656407026234,10.394909545966083,-8819.261497480267,-8828.478741315785,9.728401600303714,-8818.750339715481,-8829.118667749348,11.623329189429441,-8817.495338559918,-8830.345317987385,11.677527772041124,-8818.667790215344,-133104.28728158597,18.00879861426983,-133086.2784829717
0.411,-8829.64802136797,10.386529609763642,-8819.261491758207,-8828.473303226414,9.722965676328528,-8818.750337550086,-8829.114723829212,11.619401105338886,-8817.495322723873,-8830.338563589039,11.670777749605154,-8818.667785839434,-133104.2847535939,18.00627067491494,-133086.278482919
0.4115,-8829.639632371845,10.378150231274377,-8819.261482140571,-8828.461437848988,9.717570173958592,-8818.74386767503,-8829.110886243763,11.615563649517828,-8817.495322594244,-8830.33183827776,11.664038162410547,-8818.667800115349,-133104.28236360283,18.003880735811993,-133086.27848286703
0.412,-8829.631258157673,10.369771808835374,-8819.261486348838,-8828.456079153004,9.712215306947957,-8818.743863846055,-8829.107147840443,11.61181744777703,-8817.495330392665,-8830.325103906574,11.657309411814765,-8818.66779449476,-133104.28011245618,18.00162964046395,-133086.27848281572
0.4125,-8829.62287917513,10.361394725235673,-8819.261484449893,-8828.450746921482,9.70690161455802,-8818.743845306924,-8829.103504804554,11.608163094408734,-8817.495341710146,-8830.317501691761,11.650593090845708,-8818.666908600915,-133104.27800098603,17.999518220878244,-133086.27848276516
0.413,-8829.614504960957,10.353019371657195,-8819.261485589299,-8828.448843387547,9.701629419152942,-8818.747213968394,-8829.099923280659,11.60460117076131,-8817.495322109897,-8830.310797838154,11.643889635884209,-8818.666908202269,-133104.27603001278,17.997547297488026,-133086.2784827153
0.4135,-8829.606126932087,10.344646125556306,-8819.26148080653,-8828.446819452229,9.69639908473346,-8818.750420367494,-8829.096469072285,11.601132272579338,-8817.495336799706,-8830.304102090779,11.63719828890181,-8818.666903801877,-133104.27420034521,17.995717679074666,-133086.27848266615
0.414,-8829.597772268238,10.336275388534997,-8819.261496879702,-8828.441629079762,9.691210654350943,-8818.75041842541,-8829.085570243778,11.597755926572844,-8817.487814317206,-8830.29742541689,11.630519528152819,-8818.666905888736,-133104.27251278042,17.994030162691367,-133086.27848261772
0.4145,-8829.589396146717,10.327907533377749,-8819.26148861334,-8828.436474946919,9.686064165777811,-8818.75041078114,-8829.08230653185,11.594472759811111,-8817.487833772038,-8830.29075541872,11.623853801380463,-8818.66690161734,-133104.27096810364,17.992485533588322,-133086.27848257005
0.415,-8829.581028131428,10.319542943217577,-8819.26148518821,-8828.44446339983,9.680959814800666,-8818.763503585029,-8829.079104570332,11.59128445431047,-8817.48782011602,-8830.284111169758,11.617201522405352,-8818.666909647352,-133104.26956708825,17.991084565139452,-133086.2784825231
0.4155,-8829.572664407673,10.311182013054491,-8819.261482394619,-8828.439408925953,9.67589780653655,-8818.763511119416,-8829.076016096058,11.588191629493936,-8817.487824466563,-8830.277473119679,11.610563152295356,-8818.666909967384,-133104.26831049568,17.989828018770613,-133086.27848247692
0.416,-8829.56431212801,10.30282512267232,-8819.261487005338,-8828.427895692768,9.670879265488713,-8818.75701642728,-8829.073025373402,11.585194879464826,-8817.487830493938,-8830.271177915516,11.603939013603187,-8818.667238901913,-133104.26719907534,17.988716643889404,-133086.27848243146
0.4165,-8829.555955556812,10.294472668249554,-8819.261482888563,-8828.422903922978,9.665904337198425,-8818.75699958578,-8829.100182203236,11.582295391173886,-8817.517886812062,-8830.264076379719,11.597329748954415,-8818.666746630764,-133104.26623356456,17.987751177816392,-133086.27848238676
0.417,-8829.547615674916,10.286125034177267,-8819.261490640738,-8828.433056262913,9.660971851438296,-8818.772084411474,-8829.097374586048,11.579493747070613,-8817.517880838977,-8830.257481721821,11.590735903854348,-8818.666745817967,-133104.2654146885,17.98693234571794,-133086.27848234278
0.4175,-8829.539274362507,10.277782610404266,-8819.261491752102,-8828.418177513066,9.656082677139068,-8818.762094835927,-8829.094680456104,11.57678994389616,-8817.517890512208,-8830.250908521595,11.58415771598559,-8818.666750805609,-133104.26474316014,17.98626086054046,-133086.2784822996
0.418,-8829.530929235401,10.26944577565116,-8819.26148345975,-8828.43559208292,9.651237109658865,-8818.78435497326,-8829.092069772663,11.574184596734842,-8817.517885175928,-8830.244342950764,11.5775956296668,-8818.666747321096,-133104.2642196801,17.985737422946368,-133086.27848225716
0.4185,-8829.522596506062,10.26111490573733,-8819.261481600324,-8828.43166914362,9.64643537674927,-8818.78523376687,-8829.085933355274,11.571677969519598,-8817.514255385755,-8830.237806467,11.571050075120343,-8818.666756391878,-133104.26384493674,17.9853627212514,-133086.27848221548
0.419,-8829.514287141743,10.252790409974454,-8819.261496731768,-8828.426890520039,9.641677924789294,-8818.785212595249,-8829.083520559254,11.569270648119526,-8817.514249911135,-8830.231278566303,11.564521527339325,-8818.666757038964,-133104.26361960595,17.985137431363675,-133086.2784821746
0.4195,-8829.505963949146,10.2444726659025,-8819.261491283243,-8828.42218366045,9.636964202581048,-8818.78521945787,-8829.081215290013,11.566963619418772,-8817.514251670595,-8830.204981950703,11.558000388869067,-8818.646981561833,-133104.26354435115,17.98506221672387,-133086.27848213442
0.42,-8829.497642663899,10.236162048218109,-8819.26148061568,-8828.41751733202,9.63229439032678,-8818.785222941693,-8829.081837562504,11.564757287950865,-8817.517080274552,-8830.198470739308,11.551487142435597,-8818.646983596873,-133104.26361982332,17.985137728246528,-133086.27848209508
0.4205,-8829.48934331316,10.227858950601599,-8819.261484362558,-8828.41288104433,9.627668626366685,-8818.785212417964,-8829.079724697056,11.562652255673354,-8817.517072441382,-8830.19197001833,11.544992327837774,-8818.646977690492,-133104.2638466608,17.985364604264525,-133086.2784820565
0.421,-8829.48105254549,10.219563762958899,-8819.261488782531,-8828.40830364603,9.623087052621738,-8818.78521659341,-8829.077742723408,11.560649337427224,-8817.51709338598,-8830.18511405367,11.538516478890337,-8818.64659757478,-133104.2642254892,17.9857434704754,-133086.27848201874
0.4215,-8829.472759870472,10.211276866191792,-8819.26148300428,-8828.4037682094,9.618549843454257,-8818.785218365947,-8829.075821308079,11.55874910971507,-8817.517072198363,-8830.178646711292,11.532060017350444,-8818.646586693942,-133104.2647569216,17.986274939887764,-133086.27848198172
0.422,-8829.464482454243,10.202998640903868,-8819.26148381334,-8828.39928141016,9.614057144643743,-8818.785224265517,-8829.074028161946,11.556952142449557,-8817.517076019496,-8830.16587796587,11.52562174188633,-8818.640256223984,-133104.26544155827,17.986959612769482,-133086.27848194548
0.4225,-8829.456206468525,10.194729468099508,-8819.261477000426,-8828.394819644871,9.6096090973111,-8818.78521054756,-8829.072348026219,11.555259022446968,-8817.517089003772,-8830.159444955769,11.51920213025121,-8818.640242825517,-133104.26627998668,17.987798076597556,-133086.2784819101
0.423,-8829.447959093037,10.186469742145894,-8819.26148935089,-8828.390427259388,9.605205861613054,-8818.785221397775,-8829.072293905201,11.55367016188948,-8817.518623743312,-8830.127730516377,11.51279138753047,-8818.614939128845,-133104.26727278146,17.988790906009765,-133086.27848187546
0.4235,-8829.439705995503,10.178219856464391,-8819.261486139038,-8828.38607087511,9.600847593490618,-8818.78522328162,-8829.070818094197,11.552186138990347,-8817.518631955207,-8830.117441324177,11.506400949788548,-8818.611040374388,-133104.26842050438,17.989938662757876,-133086.2784818416
0.424,-8829.431463865223,10.169980173805428,-8819.261483691418,-8828.401550916615,9.596534345197561,-8818.805016571418,-8829.06943669695,11.550807673018735,-8817.51862902393,-8830.111086038532,11.50004321888518,-8818.611042819648,-133104.26972370426,17.991241895662466,-133086.2784818086
0.4245,-8829.423238424244,10.161751082403532,-8819.26148734184,-8828.400232461872,9.592266366128552,-8818.807966095745,-8829.068171171131,11.549535271279462,-8817.518635899853,-8830.104746965351,11.493707855740537,-8818.61103910961,-133104.27118291694,17.992701140569004,-133086.27848177636
0.425,-8829.415018705311,10.153532956635102,-8819.261485748675,-8828.396004823628,9.588043880833922,-8818.807960942793,-8829.06699505228,11.54836946476485,-8817.518625587516,-8830.097927717152,11.487395478825947,-8818.610532238326,-133104.27279866525,17.994316920305508,-133086.27848174493
0.4255,-8829.40681376833,10.14532617375393,-8819.261487594576,-8828.391828206959,9.583866906555954,-8818.807961300403,-8829.065948633137,11.547310805783749,-8817.518637827354,-8830.091636804524,11.48110653023134,-8818.610530274293,-133104.27457145898,17.996089744642553,-133086.27848171434
0.426,-8829.398617891255,10.13713111787526,-8819.26148677338,-8828.387692121449,9.579735577703316,-8818.807956543746,-8829.065355209294,11.546360897912617,-8817.51899431138,-8830.086855081501,11.474841381295949,-8818.612013700205,-133104.27650179478,17.998020110254885,-133086.27848168454
0.4265,-8829.390440133991,10.128948170358628,-8819.261491963633,-8828.383619216862,9.575650035471702,-8818.807969181391,-8829.064505962315,11.54552023429094,-8817.518985728024,-8830.081227926197,11.46859693387838,-8818.612630992318,-133104.27859015623,18.000108500684256,-133086.27848165555
0.427,-8829.3822671451,10.120777720099039,-8819.261489425,-8828.379584936085,9.571610405043838,-8818.80797453104,-8829.063794998112,11.54478821390827,-8817.519006784203,-8830.073835042896,11.462373640443026,-8818.611461402454,-133104.28083701368,18.002355386304046,-133086.27848162738
0.4275,-8829.374111322346,10.112620142146564,-8819.2614911802,-8828.344465879383,9.567612351458742,-8818.776853527925,-8829.063151506367,11.544165341164282,-8817.518986165203,-8830.067396787586,11.456175919806547,-8818.61122086778,-133104.2832428243,18.004761224285282,-133086.27848160002
0.428,-8829.365963128987,10.104475801894225,-8819.261487327092,-8828.340509323063,9.563655996372535,-8818.77685332669,-8829.062647251072,11.543652098911744,-8817.51899515216,-8830.061237005177,11.450004123851375,-8818.611232881325,-133104.28580803206,18.007326458564197,-133086.2784815735
0.4285,-8829.357822565022,10.096345074035451,-8819.261477490987,-8828.333267120304,9.559745868613433,-8818.77352125169,-8829.062240270558,11.543248920731587,-8817.518991349825,-8830.055086282673,11.443858270929228,-8818.611228011743,-133104.2885330676,18.01005151981134,-133086.27848154778
0.429,-8829.34971490282,10.088228344658141,-8819.261486558162,-8828.329400447788,9.555882111551886,-8818.773518336237,-8829.061954883518,11.542956245337358,-8817.518998638181,-8830.048967031422,11.43773877728612,-8818.611228254136,-133104.2914183483,18.012936825402377,-133086.2784815229
0.4295,-8829.341615823689,10.08012598577931,-8819.261489837909,-8828.32557454485,9.552064882025224,-8818.773509662824,-8829.06175675768,11.542774516654482,-8817.518982241025,-8830.042879251423,11.43164613797352,-8818.61123311345,-133104.2944642782,18.015982779390143,-133086.27848149883
0.43,-8829.333522466603,10.072038370090445,-8819.261484096513,-8828.318378118458,9.54829443433,-8818.770083684129,-8829.061700729313,11.542704149652607,-8817.51899657966,-8830.03680720705,11.425580825212801,-8818.611226381838,-133104.29767124806,18.019189772478878,-133086.27848147557
0.4305,-8829.32545867342,10.063965886443361,-8819.261492786976,-8828.311597494068,9.544570895933047,-8818.767026598136,-8829.065348056736,11.542745212080012,-8817.522602844656,-8830.030775693836,11.41954326876673,-8818.61123242507,-133104.30103963517,18.022558181995393,-133086.2784814532
0.431,-8829.31739964861,10.055908896196526,-8819.261490752413,-8828.307916788044,9.54089425408269,-8818.76702253396,-8829.065512088719,11.542898062503104,-8817.522614026215,-8830.025097993794,11.413533914634225,-8818.61156407916,-133104.30456980344,18.026088371857817,-133086.2784814316
0.4315,-8829.309353021565,10.047867771415934,-8819.261485250148,-8828.325670865956,9.537267008946799,-8818.788403857008,-8829.065768865528,11.543163403073535,-8817.522605462455,-8830.016281274739,11.407553753821214,-8818.608727520917,-133104.3082621034,18.02978069255713,-133086.27848141085
0.432,-8829.301341203633,10.039842881166873,-8819.261498322465,-8828.322095302525,9.533689232942862,-8818.788406069581,-8829.041725782337,11.543547295138387,-8817.4981784872,-8829.98945250887,11.401593675003218,-8818.587858833866,-133104.31211687205,18.033635481134297,-133086.2784813909
0.4325,-8829.293316987934,10.031834579767802,-8819.261482408167,-8828.318561700764,9.530158608761955,-8818.788403092001,-8829.042228130284,11.544050050837761,-8817.498178079446,-8829.984160570088,11.395653242400051,-8818.588507327688,-133104.316134433,18.03765306116176,-133086.27848137185
0.433,-8829.285333303395,10.023843249922333,-8819.261490053472,-8828.30276790041,9.526673521811567,-8818.776094378598,-8829.042828706684,11.544666270843535,-8817.49816243584,-8829.978251604023,11.38974254195649,-8818.588509062067,-133104.32031509632,18.041833742738156,-133086.2784813536
0.4335,-8829.277352479878,10.015869273421266,-8819.261483206456,-8828.299343017521,9.523234126752175,-8818.776108890768,-8829.043573526325,11.545396255520206,-8817.498177270805,-8829.976584581318,11.38386727313911,-8818.592717308178,-133104.32465915865,18.046177822475375,-133086.27848133616
0.434,-8829.269399789753,10.00791301136207,-8819.26148677839,-8828.295932439747,9.51984223722732,-8818.77609020252,-8829.044419912281,11.546240264059794,-8817.49817964822,-8829.970920232716,11.378028137459754,-8818.592892095256,-133104.32916690307,18.050685583484846,-133086.27848131958
0.4345,-8829.261460927906,9.999974825261276,-8819.261486102645,-8828.292606500569,9.516497925501547,-8818.776108575066,-8829.02779331583,11.547199903369183,-8817.480593412462,-8829.964783815327,11.37222055689303,-8818.592563258433,-133104.3338385992,18.055357295365337,-133086.27848130383
0.435,-8829.25354209322,9.992055087950327,-8819.26148700527,-8828.291370300236,9.513201677911836,-8818.778168622324,-8829.038390067997,11.548275071236418,-8817.49011499676,-8829.958472875538,11.36644465835065,-8818.592028217188,-133104.33867450312,18.06019321419228,-133086.27848128893
0.4355,-8829.245642808857,9.984154180680932,-8819.261488628175,-8828.192004827442,9.509955072210122,-8818.682049755233,-8829.039588121357,11.549464630122943,-8817.490123491234,-8829.952727941456,11.360700976720114,-8818.592026964736,-133104.34367485737,18.06519358250854,-133086.27848127487
0.436,-8829.237753061238,9.976272465699747,-8819.261480595538,-8828.188804773274,9.506757968556641,-8818.682046804717,-8829.040887264195,11.550769086004415,-8817.49011817819,-8829.947026399555,11.35498986349447,-8818.592036536062,-133104.34883989094,18.070358629316672,-133086.27848126163
0.4365,-8829.229885724964,9.968410271961282,-8819.261475453002,-8828.191419986668,9.503609280898054,-8818.68781070577,-8829.042304662647,11.55218858979928,-8817.490116072848,-8829.943665174427,11.34931172616876,-8818.594353448258,-133104.3541698193,18.075688570072607,-133086.27848124923
0.437,-8829.22204699892,9.960567973970901,-8819.26147902495,-8828.1840583362,9.500509112653063,-8818.683549223548,-8829.043831972065,11.553723290612147,-8817.490108681453,-8829.938013223591,11.343666994899158,-8818.594346228692,-133104.35966484432,18.081183606680895,-133086.27848123765
0.4375,-8829.21423306841,9.952745954787828,-8819.261487113621,-8828.181005624714,9.49745730875352,-8818.683548315961,-8829.045499471607,11.555373299497987,-8817.49012617211,-8829.932394174519,11.338056113513645,-8818.594338061004,-133104.36532515442,18.0868439274919,-133086.27848122694
0.438,-8829.206433443012,9.9449445677152,-8819.261488875298,-8828.17800107378,9.49445392024948,-8818.68354715353,-8829.047261384907,11.557138720390714,-8817.490122664516,-8829.921612886372,11.332479646541568,-8818.58913323983,-133104.37115092433,18.092669707299947,-133086.27848121704
0.4385,-8829.198646215382,9.937164173666261,-8819.261482041715,-8828.175046590748,9.491499010862105,-8818.683547579885,-8829.049138692799,11.559019606913134,-8817.490119085885,-8829.916069654408,11.326938032565675,-8818.589131621842,-133104.37714231532,18.098661107342206,-133086.278481208
0.439,-8829.190894750538,9.929405128733304,-8819.261489621806,-8828.14476790804,9.488590850413491,-8818.656177057626,-8829.051131395283,11.56101600361621,-8817.490115391667,-8829.910566476765,11.321431605144449,-8818.58913487162,-133104.38329947507,18.104818275299245,-133086.27848119978
0.4395,-8829.183154252949,9.92166778995778,-8819.26148646299,-8828.141926435414,9.485729511705433,-8818.656196923708,-8829.053226856175,11.563127901165261,-8817.49009895501,-8829.905087617817,11.315960773907985,-8818.58912684391,-133104.38962253768,18.111141345297284,-133086.2784811924
0.44,-8829.175439981404,9.913952518230246,-8819.261487463173,-8828.139115003529,9.482916898983788,-8818.656198104545,-8829.055472997608,11.565355259593385,-8817.490117738014,-8829.900216249409,11.310525897448553,-8818.58969035196,-133104.39611162376,18.117630437911977,-133086.27848118584
0.4405,-8829.167752412739,9.906259658993676,-8819.261492753745,-8828.139271167698,9.480153039110084,-8818.659118128588,-8829.057812837544,11.567698066059208,-8817.490114771485,-8829.894834188404,11.305127393252873,-8818.589706795152,-133104.40276684033,18.124285660173523,-133086.27848118017
0.441,-8829.160075811329,9.898589565754179,-8819.261486245576,-8828.13654580492,9.477437614968323,-8818.659108189951,-8829.060257581654,11.570156257715542,-8817.490101323938,-8829.8894521274,11.299765684410126,-8818.589686442989,-133104.40958828086,18.131107105573136,-133086.27848117528
0.4415,-8829.152428296986,9.890942601961594,-8819.261485695024,-8828.133879331532,9.474770731529315,-8818.659108600003,-8829.062834648075,11.572729715523819,-8817.49010493255,-8829.882812646809,11.294440350835183,-8818.588372295973,-133104.4165760253,18.138094854070832,-133086.27848117123
0.442,-8829.144794134083,9.883319117052174,-8819.26147501703,-8828.131281284275,9.472152848797716,-8818.659128435478,-8829.065531162205,11.57541828553353,-8817.49011287667,-8829.877529767933,11.28915183873157,-8818.588377929202,-133104.42373014014,18.145248972104685,-133086.27848116803
0.4425,-8829.137202409687,9.875719443000472,-8819.261482966687,-8828.128709224644,9.469584047032995,-8818.659125177612,-8829.068344501438,11.578221809820361,-8817.490122691617,-8829.872279313984,11.283901378558971,-8818.588377935424,-133104.43105067828,18.152569512599552,-133086.27848116567
0.443,-8829.12963595766,9.86814395838408,-8819.261491999277,-8828.124022392216,9.467064777458493,-8818.656957614758,-8829.0712570228,11.581140118707664,-8817.490116904093,-8829.872490552845,11.278687949815765,-8818.593802603029,-133104.43853767912,18.16005651497798,-133086.27848116413
0.4435,-8829.122076658192,9.860593022491447,-8819.2614836357,-8828.12156024355,9.46459509234365,-8818.656965151205,-8829.074301151219,11.584172962985562,-8817.490128188234,-8829.867315439167,11.273511605923106,-8818.593803833244,-133104.44619116862,18.16771000517528,-133086.27848116343
0.444,-8829.114557889881,9.853066960864282,-8819.261490929017,-8828.114753869953,9.462174689323291,-8818.65257918063,-8829.07744040865,11.587320115641933,-8817.490120293007,-8829.862180856648,11.268374018691345,-8818.593806837956,-133104.45401115922,18.175529995655197,-133086.27848116358
0.4445,-8829.107058195057,9.845566122278854,-8819.261492072777,-8828.109950212422,9.459803708853016,-8818.650146503569,-8829.080696014347,11.59058131408953,-8817.490114700258,-8829.85707965273,11.263275558108534,-8818.59380409462,-133104.46199764995,18.183516485426008,-133086.27848116454
0.445,-8829.099579957905,9.83809084578822,-8819.261489112117,-8828.107640413227,9.457482181020925,-8818.650158232207,-8829.084065107289,11.593956238436007,-8817.490108868853,-8829.849884180012,11.258215806252721,-8818.59166837376,-133104.47015062635,18.19166946005788,-133086.2784811663
0.4455,-8829.09212222475,9.830641466904755,-8819.261480757847,-8828.108492998066,9.455210089387208,-8818.65328290868,-8829.087562707844,11.597444555530116,-8817.490118152315,-8829.844824937763,11.253195557110459,-8818.591629380653,-133104.47847006063,18.199988891701707,-133086.27848116893
0.446,-8829.084708360615,9.823218328865162,-8819.26149003175,-8828.106265214863,9.452987473072103,-8818.65327774179,-8829.091151384297,11.601045889281771,-8817.490105495015,-8829.839843896809,11.248215959224721,-8818.591627937583,-133104.48695591147,18.208474739109292,-133086.27848117237
0.4465,-8829.077311662617,9.815821786559255,-8819.261489876058,-8828.104097989979,9.45081436212792,-8818.653283627851,-8829.086976436558,11.604760722890767,-8817.482215713668,-8829.834909585896,11.24327693675225,-8818.591632649144,-133104.49560812427,18.217126947654865,-133086.27848117662
0.447,-8829.069926885548,9.808452161677042,-8819.261474723871,-8828.109456685963,9.448691130527553,-8818.660765555434,-8829.090817598286,11.608588632089576,-8817.482228966197,-8829.830001977864,11.238378824166976,-8818.591623153696,-133104.50442663106,18.22594544935806,-133086.2784811817
0.4475,-8829.062601713124,9.801109797075217,-8819.261491916048,-8828.11167040247,9.446617925443713,-8818.665052477027,-8829.094765809956,11.612528280285407,-8817.48223752967,-8829.825152067127,11.233521932647886,-8818.591630134479,-133104.51341135052,18.234930162908164,-133086.27848118762
0.448,-8829.055282978,9.793795046882682,-8819.261487931119,-8828.101376680317,9.444594223414015,-8818.656782456903,-8829.09879889864,11.616579194326961,-8817.482219704312,-8829.820329812947,11.228706846785474,-8818.591622966162,-133104.52256218804,18.24408099368978,-133086.27848119434
0.4485,-8829.047998098316,9.786508236105703,-8819.26148986221,-8828.099400667134,9.442619981229658,-8818.656780685904,-8829.099358705464,11.620741872227608,-8817.478616833236,-8829.815549997273,11.223933883617732,-8818.591616113656,-133104.5318790357,18.253397833809892,-133086.27848120188
0.449,-8829.04074206728,9.779249690735874,-8819.261492376545,-8828.097474245014,9.44069548734003,-8818.656778757675,-8829.103630689564,11.625015787314638,-8817.47861490225,-8829.810829309406,11.219203069656654,-8818.59162623975,-133104.54136177237,18.262880562126334,-133086.27848121023
0.4495,-8829.033498195591,9.772019743914647,-8819.261478451677,-8828.10034265894,9.438820720574789,-8818.661521938364,-8829.11757007021,11.629397331863657,-8817.488172738345,-8829.806128171864,11.214514685210327,-8818.591613486653,-133104.55101026368,18.272529044277668,-133086.2784812194
0.45,-8829.026313928547,9.764818738973416,-8819.261495189574,-8828.098512796345,9.436995720464493,-8818.66151707588,-8829.122060922566,11.633885934414465,-8817.488174988152,-8829.801217225971,11.209871714755614,-8818.591345511215,-133104.5608243621,18.28234313271436,-133086.27848122938
0.4505,-8829.019132045689,9.757647002010078,-8819.261485043678,-8828.096729186955,9.435220570942308,-8818.661508616013,-8829.13014283556,11.638482844091726,-8817.491659991469,-8829.796614316883,11.205274422575211,-8818.591339894308,-133104.5708039069,18.292322666729998,-133086.27848124018
0.451,-8829.011984018269,9.750504850056577,-8819.261479168212,-8828.093318132343,9.433495383551271,-8818.659822748792,-8829.13484111208,11.64318744272739,-8817.491653669353,-8829.792063383045,11.20072035026653,-8818.591343032778,-133104.58094872427,18.30246747249455,-133086.27848125176
0.4515,-8829.004866746845,9.74339261523418,-8819.261474131612,-8828.097486165943,9.431819756591914,-8818.665666409352,-8829.139650968495,11.647999286154874,-8817.49165168234,-8829.787553457203,11.196209746748487,-8818.591343710455,-133104.59125862728,18.312777363089506,-133086.2784812642
0.452,-8828.997789768162,9.73631063047026,-8819.261479137691,-8828.104480890217,9.430193353191088,-8818.674287537026,-8829.153592256489,11.652915819847637,-8817.50067643664,-8829.783093122425,11.191742837571134,-8818.591350284854,-133104.6017334159,18.323252138544863,-133086.27848127738
0.4525,-8828.990745929661,9.729259213834666,-8819.261486715826,-8828.102894929829,9.428616653575956,-8818.674278276252,-8829.158617166462,11.657936313618583,-8817.500680852843,-8829.77866092104,11.187319820301179,-8818.591341100739,-133104.61237287725,18.333891585878312,-133086.27848129137
0.453,-8828.98372736353,9.72223867142915,-8819.2614886921,-8828.10137286562,9.427089962348193,-8818.674282903272,-8829.163752702656,11.663061952030116,-8817.500690750627,-8829.774284986439,11.182940922519713,-8818.59134406392,-133104.62317678533,18.344695479134742,-133086.2784813062
0.4535,-8828.976738122883,9.715249332775784,-8819.261488790107,-8828.09990134615,9.425613318365858,-8818.674288027783,-8829.168980745259,11.66829206107662,-8817.500688684182,-8829.759711412373,11.178600993742803,-8818.58111041863,-133104.6341449012,18.355663579426704,-133086.2784813218
