time_ps,mlp_force_sum,mha_force_sum,conv_force_sum,comb_force_sum,MACE_force_sum
0.271,9.253129e-07,3.9198835e-07,1.3516593e-06,1.4404884e-06,2.059156955057807e-15
0.2715,5.9901924e-07,1.3779797e-06,1.9544962e-06,3.8818885e-06,9.21150645214099e-15
0.272,1.1980385e-06,1.7073538e-06,2.069921e-06,2.0561984e-06,1.709166621382058e-15
0.2725,1.9008182e-06,3.243331e-06,1.2482335e-06,1.328796e-06,8.359175788932779e-15
0.273,1.6542302e-06,2.0311682e-06,1.208373e-06,2.0124844e-06,9.368894446272338e-15
0.2735,7.731391e-07,6.570466e-07,2.503395e-06,3.0146048e-06,6.280615156890415e-15
0.274,4.9957794e-07,1.4391824e-06,2.8266682e-06,3.933257e-06,1.047382306668854e-15
0.2745,1.7359692e-06,1.1701208e-06,2.3367757e-06,1.441952e-06,8.429839424094772e-15
0.275,1.4431835e-06,1.7800223e-06,1.7388448e-06,1.8492456e-06,5.438959822042073e-15
0.2755,2.2839158e-06,9.409069e-07,8.108477e-07,3.7697288e-07,1.979811259392395e-15
0.276,6.194296e-07,1.7866836e-06,1.5220353e-06,1.5682366e-06,7.834745636426877e-15
0.2765,9.902267e-07,1.9491813e-06,1.7403765e-06,2.7285405e-06,4.255211271505921e-15
0.277,6.027147e-07,1.8223486e-06,8.8621204e-07,1.0828746e-06,5.800052027749469e-15
0.2775,1.3357958e-06,1.0299063e-06,2.2053719e-06,2.032029e-06,6.0126546692855795e-15
0.278,1.1438036e-06,1.854495e-06,2.0908935e-06,1.9101988e-06,8.103867617357112e-15
0.2785,9.3865486e-07,1.7246807e-06,1.6475725e-06,2.9874134e-06,1.2063302474774457e-14
0.279,1.7109752e-06,6.8220635e-07,1.299395e-06,3.0255228e-06,2.9504581591051763e-15
0.2795,1.3384528e-06,9.5135044e-07,2.2349755e-06,9.775889e-07,4.3298697960381105e-15
0.28,4.3392836e-07,1.7392957e-06,9.973764e-07,1.3161193e-06,1.267904345090671e-14
0.2805,1.6049041e-06,1.7515205e-06,1.8487051e-06,1.7992805e-06,1.3777505409863063e-15
0.281,1.4984375e-06,1.5914448e-07,7.841183e-07,1.4067201e-06,5.713065722842628e-15
0.2815,9.615579e-07,2.0620887e-06,2.2190225e-06,6.556511e-07,4.027524346742929e-15
0.282,1.4404113e-06,3.286139e-06,1.1071071e-06,2.5905745e-06,4.78942543627414e-15
0.2825,1.2215318e-06,1.7986788e-06,1.6499293e-06,2.4009373e-06,8.47049966177792e-15
0.283,6.4472283e-07,2.8860807e-06,1.9524502e-06,2.0050231e-06,1.2731340639995756e-14
0.2835,2.0509542e-06,1.7393555e-06,1.4011054e-06,3.1121674e-06,3.436315130343406e-15
0.284,1.2963154e-06,1.1963925e-06,2.2184222e-06,1.5651895e-06,3.6914915568786455e-15
0.2845,1.3328004e-06,1.7929137e-06,1.1864918e-06,3.2192372e-06,7.733452511591813e-15
0.285,1.0189606e-06,1.2657273e-06,7.1587635e-07,1.3075716e-06,4.3576253716537394e-15
0.2855,2.3053979e-06,1.633853e-06,2.5009547e-06,1.4196045e-06,8.566181858045578e-15
0.286,1.222985e-06,2.5400934e-06,2.1318558e-06,1.2445815e-06,8.099493572915271e-15
0.2865,2.2792444e-06,1.0316297e-06,2.3046755e-06,1.4853401e-06,5.678440763176882e-15
0.287,1.0925712e-06,1.7420701e-06,1.1774746e-06,9.277095e-07,1.0984231791073888e-14
0.2875,1.5137703e-06,1.6105839e-06,1.8802053e-06,1.929801e-06,8.934407267358529e-15
0.288,7.822755e-07,1.5770303e-06,7.9804727e-07,1.9017525e-06,1.0939500194814949e-14
0.2885,1.9341685e-06,2.6403347e-06,2.0888351e-06,1.6995165e-06,3.324302335963737e-15
0.289,9.000104e-07,1.2792074e-06,1.4597244e-06,1.3093535e-06,9.502627096993636e-15
0.2895,9.329603e-07,2.3709242e-06,1.5418382e-06,1.9642987e-06,9.423866083914922e-15
0.29,1.5431158e-06,2.6568503e-06,1.5753706e-06,3.626535e-06,1.039601007613929e-14
0.2905,8.6990116e-07,5.397944e-07,8.6146883e-07,2.1073424e-06,8.19480726099459e-15
0.291,1.8706745e-06,1.4913821e-06,9.714654e-07,1.1329048e-06,1.1140225065068489e-14
0.2915,1.6945444e-06,1.4725974e-06,1.8794376e-06,1.44643e-06,1.0438790441495224e-14
0.292,3.5762787e-07,1.5972939e-06,1.2607343e-06,3.2098083e-07,5.342425610510743e-15
0.2925,6.951036e-07,1.7992805e-06,1.9751208e-06,2.3888379e-06,8.047393984265182e-15
0.293,1.0811303e-06,1.1876375e-06,7.3700517e-07,1.3789816e-06,7.932900887495037e-15
0.2935,1.1920929e-06,1.9987874e-06,1.4866102e-06,4.7520456e-07,5.587149802055255e-15
0.294,1.4505498e-06,2.1406938e-06,1.8526046e-06,1.3527267e-06,3.7829128801460545e-15
0.2945,2.132689e-06,1.6721367e-06,1.9143354e-06,1.4586593e-06,4.599392841359542e-15
0.295,1.956086e-06,9.274177e-07,1.4858072e-06,2.5106576e-06,9.897966718222759e-15
0.2955,9.504091e-07,2.3518476e-06,1.7581476e-06,1.5474266e-06,5.950836838078908e-15
0.296,1.3914845e-06,2.4201458e-06,1.773739e-06,2.6327868e-06,5.4911163900728385e-15
0.2965,1.6170335e-06,7.644837e-07,9.0985594e-07,2.283381e-06,7.205338876476098e-15
0.297,1.0430813e-06,2.2973416e-06,1.6369588e-06,2.8492407e-06,6.544903624277682e-15
0.2975,9.176018e-07,2.641596e-06,3.296122e-06,3.826582e-06,3.616328897427208e-15
0.298,2.502153e-06,1.6351266e-06,2.7526544e-06,8.960543e-07,1.0072215018483486e-14
0.2985,5.470979e-07,3.0125416e-06,1.3275421e-06,1.7707321e-06,2.7982245767451807e-15
0.299,6.2584877e-07,2.3932953e-06,2.1717387e-06,2.005466e-06,5.509394367398343e-15
0.2995,2.0649804e-06,1.4284193e-06,1.9992144e-06,1.8235514e-06,1.4294768159277995e-14
0.3,1.3341325e-06,8.8520926e-07,2.7262204e-06,3.003425e-06,5.139805041163608e-15
0.3005,2.1794444e-06,1.4916055e-06,1.6248117e-06,1.090766e-06,4.831144772208761e-15
0.301,1.8970765e-06,1.50229e-06,2.720523e-06,1.3989842e-06,8.120771070762306e-15
0.3015,1.9119996e-06,2.1507576e-06,1.0621717e-06,1.3902871e-06,1.0746857088330128e-14
0.302,9.848303e-07,1.3751167e-06,1.1778753e-06,2.1948758e-06,3.658791310999686e-15
0.3025,2.0544157e-06,9.795176e-07,1.9337665e-06,8.627566e-07,1.4197946847173632e-14
0.303,1.0202672e-06,7.2573397e-07,7.777564e-07,2.001476e-06,8.542271600980698e-15
0.3035,1.2787245e-06,2.024146e-06,1.952578e-06,2.0252976e-06,9.006502527045632e-15
0.304,6.8025065e-07,1.7748184e-06,1.2949444e-06,1.6205997e-06,6.623355061692862e-15
0.3045,4.3901562e-07,1.6512788e-06,2.4481933e-06,1.6741274e-06,4.460624108962042e-15
0.305,1.5795231e-06,2.0895657e-06,2.620741e-06,1.4859567e-06,2.0137621733714643e-15
0.3055,1.2516975e-06,2.2760396e-06,1.0238518e-06,1.712013e-06,5.345308810812644e-15
0.306,1.5826128e-06,3.0770289e-06,2.6059997e-06,1.4892217e-06,3.454314919552871e-15
0.3065,1.1924653e-06,2.8836346e-06,1.7211365e-06,1.074538e-06,5.208073248790965e-15
0.307,1.9369218e-06,1.6983442e-06,1.0062422e-06,1.912943e-06,6.7318000261023545e-15
0.3075,1.7400575e-06,1.4538801e-06,2.4365136e-06,2.7369908e-06,9.153829234174194e-15
0.308,1.5324307e-06,2.530613e-06,2.6522812e-06,1.2577145e-06,9.457119282817164e-15
0.3085,2.1786293e-06,1.0207635e-06,1.9216288e-06,1.2317593e-06,1.4881570601288453e-14
0.309,1.6691961e-06,2.669097e-06,5.5275075e-07,1.1546236e-06,5.1197564925600004e-15
0.3095,1.1324883e-06,1.862362e-06,3.6035246e-06,7.5398253e-07,6.6261459483009196e-15
0.31,2.068204e-06,1.8846434e-06,1.3411045e-06,2.2583495e-06,8.899807035259091e-15
0.3105,6.143906e-07,1.3756161e-06,1.1246182e-06,3.1577895e-06,5.165296961994078e-15
0.311,1.5929613e-06,9.92019e-07,1.2483447e-06,8.704115e-07,1.3639514600455974e-14
0.3115,1.1861174e-06,1.0384944e-06,3.2682922e-06,1.8434279e-06,7.028027442016203e-15
0.312,1.4133341e-06,1.9627862e-06,1.4594773e-06,2.6778282e-06,4.413398360170397e-15
0.3125,2.0477037e-06,1.8101077e-06,1.8647451e-06,1.9171605e-06,1.0205600981444538e-14
0.313,1.6858739e-06,1.06897e-06,1.3574173e-06,3.2270648e-06,5.10529089507947e-15
0.3135,1.9082798e-07,1.8306002e-06,2.9260964e-06,4.699799e-06,3.4967619351230766e-15
0.314,1.1740754e-06,8.8509165e-07,2.1441108e-06,3.4668906e-06,1.2994827337208943e-14
0.3145,5.7865645e-07,4.824503e-07,1.7001043e-06,1.0225498e-06,6.479604369685061e-15
0.315,1.4305115e-06,1.9627155e-06,7.5515965e-07,1.9570507e-06,1.0693967913068391e-14
0.3155,1.9110703e-06,2.1080568e-06,1.2482335e-06,1.0505319e-06,8.155464759498647e-15
0.316,1.0728836e-06,1.5965857e-06,1.394115e-06,1.6133389e-06,3.5392440376858138e-15
0.3165,1.7970578e-06,1.3404627e-06,2.6934854e-06,2.2245317e-06,7.58540128447634e-15
0.317,7.777207e-07,1.7774008e-06,2.2399374e-06,2.6974394e-06,6.53766072061095e-15
0.3175,3.0764313e-06,1.4644941e-06,1.531561e-06,3.4418215e-06,1.0519619473181293e-14
0.318,1.1449679e-06,2.5636928e-06,1.3582145e-06,1.9607487e-06,3.512588446676096e-15
0.3185,4.4604033e-07,2.8781333e-06,2.9269404e-06,1.5880926e-06,7.172816220590112e-15
0.319,2.6656008e-07,2.8446805e-06,2.1364467e-06,1.5705004e-06,6.965267092588211e-15
0.3195,4.6265646e-07,4.5497373e-07,2.6987561e-06,3.1593272e-06,2.1470691453433183e-15
0.32,1.1469056e-06,3.7175355e-06,1.7380146e-06,1.5500073e-06,2.6348799334176704e-15
0.3205,2.6550842e-06,2.5372701e-06,1.081233e-06,1.475911e-06,4.902926390826577e-15
0.321,4.4703484e-07,1.3647381e-06,3.7337445e-06,1.4456623e-06,2.234280737922546e-15
0.3215,1.5772722e-06,2.2828583e-06,7.800014e-07,3.213343e-06,3.58724037616909e-15
0.322,7.354595e-07,2.4924168e-06,3.430513e-06,1.3751924e-06,3.000171026473022e-15
0.3225,8.4293697e-07,1.9909123e-06,1.5568683e-06,1.0360594e-06,5.986202712675763e-15
0.323,9.7577e-07,3.0698652e-06,1.4431835e-06,1.4764186e-06,8.463402772623436e-15
0.3235,1.3017851e-06,1.3596901e-06,1.7551139e-06,2.3344942e-06,5.4787565871501995e-15
0.324,1.564551e-06,3.1457423e-06,2.798256e-06,2.3565044e-06,5.758195022971231e-15
0.3245,2.0716366e-06,2.2856682e-06,2.1712915e-06,1.5875332e-06,6.8431989437517095e-15
0.325,3.5060505e-06,1.9208198e-06,1.9956433e-06,1.8487651e-06,9.342544893102175e-15
0.3255,9.405454e-07,1.3072531e-06,2.773468e-06,2.4033407e-06,8.761622386254713e-15
0.326,5.9901924e-07,2.874341e-06,1.8012539e-06,1.2332005e-06,1.004368399817203e-14
0.3265,1.3463923e-06,2.2490512e-06,1.113731e-06,1.4844429e-06,5.879204869530114e-15
0.327,1.678482e-06,2.4974925e-06,1.6770427e-06,2.339055e-06,7.359572882443051e-15
0.3275,1.4183526e-06,2.7187168e-06,2.1337428e-06,2.9026298e-06,5.18398071678529e-15
0.328,2.2429094e-06,1.7516472e-06,2.7818617e-06,2.5694999e-06,6.954641202201828e-15
0.3285,1.4551348e-06,9.563554e-07,1.7741771e-06,2.7033186e-06,1.447308894905914e-14
0.329,1.2534703e-06,1.4139673e-06,1.4896876e-06,1.3580715e-06,5.220704988118766e-15
0.3295,1.155777e-06,1.6387382e-06,3.0831004e-06,1.75494e-06,5.467496156816292e-15
0.33,1.1026859e-06,5.8058384e-07,2.3695306e-06,2.0931889e-06,6.173478961128007e-15
0.3305,1.59519e-06,2.3467821e-06,1.7289361e-06,3.380963e-06,1.2132457069101179e-14
0.331,3.0648614e-06,6.201462e-07,2.9032801e-06,1.5646219e-06,9.090957362871364e-15
0.3315,1.3539573e-06,8.430687e-07,1.0869679e-06,6.72371e-07,9.853502986268632e-15
0.332,9.61096e-07,1.0354967e-06,2.3879547e-06,2.966501e-06,7.902105480750097e-15
0.3325,1.3381209e-06,2.1768067e-06,3.2674002e-06,1.7891946e-06,8.765841804937172e-15
0.333,1.4841437e-06,2.2506304e-06,4.456444e-06,1.8757863e-06,1.2826800167818834e-14
0.3335,2.9151486e-06,1.6636665e-06,1.6049041e-06,2.8285529e-06,8.982692299641997e-15
0.334,1.0464818e-06,1.4830258e-06,7.5629816e-07,1.233853e-06,1.0502175812617294e-14
0.3345,8.760058e-07,1.7751937e-06,1.6806633e-06,2.873298e-06,8.4355034728974e-15
0.335,1.279766e-06,1.7499826e-06,1.7254489e-06,2.350608e-06,5.791279169884412e-15
0.3355,1.7623734e-06,1.9934723e-06,3.0596768e-06,1.8907454e-06,1.0059012727213285e-14
0.336,1.0994594e-06,1.5634862e-06,2.8572952e-06,2.9988007e-07,6.6560162031600004e-15
0.3365,2.2224222e-06,2.5614831e-06,6.4265305e-07,2.4674023e-06,1.37882369488729e-14
0.337,1.246008e-06,1.0967295e-06,1.7573265e-06,2.8128977e-06,5.709018973068321e-15
0.3375,3.998401e-07,1.6808781e-06,1.4049037e-06,3.9994006e-06,7.88571024349583e-15
0.338,1.4217926e-06,2.8779018e-06,3.5544815e-07,2.1671842e-06,5.1863578718875435e-15
0.3385,7.5629816e-07,2.0142627e-06,2.3595178e-06,3.2334146e-06,9.379947398968116e-15
0.339,7.5394576e-07,1.6234104e-06,1.578398e-06,1.0196413e-06,9.071446117559086e-15
0.3395,1.5554414e-06,2.9011212e-06,1.0967295e-06,2.2266145e-06,1.0127438669394812e-14
0.34,1.5184569e-06,2.4387994e-06,2.2559886e-06,3.764785e-06,4.5255208571626165e-15
0.3405,2.731428e-07,3.3563108e-06,1.4130984e-06,4.0111813e-06,4.305694095575245e-15
0.341,7.354595e-07,1.3655565e-06,3.6437225e-06,6.260261e-07,1.2219011918511274e-14
0.3415,1.8245254e-06,2.220851e-06,1.9406439e-06,4.1363273e-06,5.82741513463847e-15
0.342,2.400706e-06,2.251321e-06,3.050956e-06,2.9599817e-06,6.899089262039313e-15
0.3425,8.5340866e-07,2.0875757e-06,4.938403e-06,2.2451975e-06,8.56100921899208e-15
0.343,2.9624468e-06,5.9128934e-07,1.9652027e-06,2.2550041e-06,6.171731691195996e-15
0.3435,1.6093254e-06,1.2257111e-06,2.0870139e-06,1.3572537e-06,7.556860060039144e-15
0.344,1.8276868e-06,2.2332363e-06,2.9206276e-06,1.9092104e-06,5.239338191350139e-15
0.3445,1.5312711e-06,2.3595912e-06,1.6459545e-06,1.4760426e-06,7.823922120803856e-15
0.345,1.4551348e-06,3.1567631e-06,2.8043098e-06,3.0283104e-06,5.020691335276238e-15
0.3455,1.4404113e-06,1.3641076e-06,2.473099e-06,5.662441e-07,8.118351668464755e-15
0.346,1.673182e-06,1.8921285e-06,1.2106677e-06,9.71694e-07,8.582533834772338e-15
0.3465,1.7891325e-06,9.444327e-07,2.1741912e-06,1.0091343e-06,1.0745674246026892e-14
0.347,2.3990406e-06,2.5014679e-06,2.941234e-06,2.0587884e-06,1.1754248693576784e-14
0.3475,1.3058724e-06,2.6611092e-06,1.9653721e-06,2.7210945e-06,3.78952556889764e-15
0.348,1.9147847e-06,1.7285347e-06,2.22801e-06,1.4806236e-06,5.686100731995095e-15
0.3485,8.6990116e-07,1.7807395e-06,3.7895852e-06,9.918231e-07,1.151669106289139e-14
0.349,7.633119e-07,1.9579581e-06,2.66064e-06,1.6864665e-06,8.374690157061534e-15
0.3495,1.564551e-06,2.6901885e-06,3.107026e-06,2.987079e-06,2.7012892057857038e-15
0.35,1.2287812e-06,3.6080373e-06,4.021989e-06,2.024146e-06,7.017331913916471e-15
0.3505,1.7036922e-06,7.807928e-07,2.4474223e-06,2.27632e-06,3.854029333449879e-15
0.351,7.251218e-07,7.8937484e-07,1.9277288e-06,3.1030215e-06,5.0147804380481875e-15
0.3515,8.36591e-07,1.3985724e-06,2.6066812e-06,2.5803115e-06,1.2724531456859724e-14
0.352,1.8810908e-06,1.4606939e-06,1.1959053e-06,9.36879e-07,1.1476317998595532e-14
0.3525,2.8007842e-06,1.3245751e-06,8.0686726e-07,1.2205315e-06,3.797648456025041e-15
0.353,1.4105034e-06,2.1441108e-06,3.4719385e-06,4.1321377e-06,8.855768611895074e-15
0.3535,1.6911341e-06,8.08654e-07,2.3730304e-06,2.1321162e-06,9.082309722206299e-15
0.354,2.2688944e-06,1.6365689e-06,3.5458502e-06,2.7171236e-06,6.611422389910714e-15
0.3545,1.5826128e-06,2.9808375e-06,2.54775e-06,2.9496114e-06,7.13836497165825e-15
0.355,1.7275067e-06,2.175496e-06,3.234376e-06,1.0798973e-06,1.6165949036343623e-14
0.3555,1.3017851e-06,2.7036883e-06,2.5254722e-06,3.1849468e-06,1.3613961299642409e-14
0.356,1.1246182e-06,1.368394e-06,2.9093922e-06,3.1846766e-06,6.1687352198956276e-15
0.3565,1.1920929e-06,2.4882067e-06,3.4307961e-06,1.1504092e-06,9.483150488903745e-15
0.357,1.2039548e-06,1.1906951e-06,2.3238647e-06,1.7477131e-06,8.604049370751793e-15
0.3575,1.6181316e-06,1.6064427e-06,1.124717e-06,1.0716411e-06,1.3039450082972335e-14
0.358,1.545129e-06,1.5506519e-06,2.9865214e-06,1.9992005e-07,6.416282295162952e-15
0.3585,8.1071084e-07,2.7369504e-06,1.6625984e-06,3.3376273e-06,8.816710521240766e-15
0.359,2.1622607e-06,2.7192093e-06,7.622931e-07,2.0312093e-06,9.734573243839405e-15
0.3595,1.1634362e-06,1.6778577e-06,2.2421668e-06,1.3587253e-06,1.959396205992823e-14
0.36,2.0379211e-06,1.6236283e-06,1.9022779e-06,1.7257063e-06,1.425807458381956e-14
0.3605,1.8933273e-06,1.6368401e-06,2.139186e-06,2.061981e-06,4.165278779507799e-15
0.361,2.7708147e-06,1.897603e-06,1.640008e-06,1.7824804e-06,8.155606449514198e-15
0.3615,2.2341806e-06,1.1087105e-06,4.647084e-06,2.0676805e-06,1.1184670473810505e-14
0.362,5.462856e-07,2.265871e-06,8.4923545e-07,2.4728859e-06,1.3322329346289057e-14
0.3625,1.2839233e-06,2.1063445e-06,3.1194718e-06,1.5520116e-06,1.375738920968656e-14
0.363,8.5340866e-07,1.5679932e-06,2.2055733e-06,3.545357e-06,5.012321910905425e-15
0.3635,1.7570737e-06,2.9628309e-06,2.8541851e-06,1.5651895e-06,4.7961763161669884e-15
0.364,1.4317527e-06,2.2614568e-06,1.5199184e-06,1.6529546e-06,9.09180472805593e-15
0.3645,2.0647656e-06,1.446027e-06,2.3994571e-06,2.1231017e-06,1.071365218763276e-14
0.365,3.4240261e-07,2.5838804e-06,3.7841028e-06,8.6426735e-07,1.053429224122887e-14
0.3655,1.2686131e-06,1.4380199e-06,1.9552344e-06,1.4428757e-06,1.8209011484034673e-15
0.366,5.840039e-07,2.6090333e-06,3.975344e-06,2.2085915e-06,1.0952450018154391e-14
0.3665,1.6312518e-06,1.8631257e-06,8.932e-07,2.3581529e-06,6.095177489395184e-15
0.367,5.9901924e-07,2.8586257e-06,1.7224221e-06,1.3234379e-06,9.01744437166011e-15
0.3675,2.1753654e-06,2.1084782e-06,2.7350432e-06,3.0230724e-06,1.3297788679846678e-14
0.368,1.1055015e-06,9.731497e-07,1.7091573e-06,9.2110395e-07,1.4054547607239256e-14
0.3685,2.2844993e-06,1.2252525e-06,2.0232683e-06,8.729588e-07,1.0628609825277138e-14
0.369,1.013279e-06,1.5814943e-06,1.8049483e-06,1.0918596e-06,7.226317493171437e-15
0.3695,3.2186508e-06,5.5085343e-06,2.9652936e-06,2.554941e-06,8.393067616663487e-15
0.37,6.7697863e-07,9.3179926e-07,3.181459e-06,3.7810503e-06,1.789769822346675e-14
0.3705,1.1006704e-06,3.2748078e-06,3.6054653e-06,1.9462993e-06,3.0872385895462554e-15
0.371,5.2302863e-07,2.1246046e-06,2.932161e-06,2.0368857e-06,1.787364249947762e-14
0.3715,1.5125963e-06,2.6265411e-06,3.5772719e-06,2.7767785e-06,8.43495550536759e-15
0.372,4.4604033e-07,2.2451975e-06,1.7088975e-06,3.4312816e-06,7.004145766287951e-15
0.3725,1.1980385e-06,7.7787234e-07,2.9773996e-06,1.9277431e-06,9.339080995124634e-15
0.373,3.4240261e-07,2.5789882e-06,3.3574931e-06,2.0331759e-06,8.615904720250762e-15
0.3735,1.3539573e-06,1.937509e-06,3.506557e-06,2.4284893e-06,1.0633247595684507e-14
0.374,1.922192e-06,2.2565298e-06,3.448452e-06,2.2335842e-06,5.052505935361574e-15
0.3745,1.0990553e-06,1.1225493e-06,3.1239886e-06,1.1816161e-06,1.3006945054961006e-14
0.375,1.7109752e-06,1.5826128e-06,2.7887077e-06,2.283138e-06,9.862411769508154e-15
0.3755,1.5125963e-06,1.1119165e-06,4.010932e-06,1.6603933e-06,3.582082587194985e-15
0.376,1.4367068e-06,2.8274537e-06,1.6776881e-06,1.9011832e-06,9.862411769508154e-15
0.3765,1.0185246e-06,1.020376e-06,1.9082797e-06,1.2022015e-06,6.846631615211057e-15
0.377,7.275674e-07,1.8505996e-06,2.3123223e-06,6.0510456e-07,1.1773632513429422e-14
0.3775,1.6388568e-06,7.782915e-07,3.7026912e-06,1.9563272e-06,2.222006751886933e-15
0.378,1.96605e-06,1.9374697e-06,2.4093847e-06,6.3097224e-07,1.4069229823420731e-14
0.3785,1.7068173e-06,1.0341288e-06,1.8137841e-06,1.4465835e-06,4.314541513355651e-15
0.379,2.2013407e-06,2.4468807e-06,1.4984375e-06,1.6195032e-06,1.070214110188642e-14
0.3795,2.535125e-06,2.8568288e-06,2.8121772e-06,8.392741e-07,9.256598901637044e-15
0.38,6.7697863e-07,1.6263825e-06,9.794043e-07,2.7737383e-06,1.4359802454828445e-14
0.3805,1.1980385e-06,1.3110482e-06,9.721224e-07,2.7023432e-06,1.013652469562605e-14
0.381,1.1055015e-06,3.1250634e-06,2.9718758e-06,4.034914e-06,1.9572089708731754e-14
0.3815,1.344742e-06,9.298686e-07,2.872177e-06,3.2642133e-06,7.292113943468764e-15
0.382,2.3990406e-06,1.9132513e-06,2.7867961e-06,2.1666206e-06,3.338177745151469e-15
0.3825,1.6049041e-06,2.7379058e-06,2.368488e-06,2.5327154e-06,9.357252154114905e-15
0.383,1.3965815e-06,2.4855951e-06,1.0582972e-06,1.5416762e-06,8.926255257118362e-15
0.3835,1.7357135e-06,2.5752831e-06,5.7831867e-06,3.2619932e-06,5.721958498152797e-16
0.384,1.2629998e-06,1.5385089e-06,2.6636008e-06,1.8810908e-06,2.1083442899877e-14
0.3845,1.4996225e-06,1.6839012e-06,2.9809771e-06,2.7669755e-06,1.0489735015655297e-14
0.385,1.2502776e-06,2.9376931e-06,2.504814e-06,2.319908e-06,3.80575400594544e-15
0.3855,1.6614628e-06,9.723792e-07,1.9469837e-06,4.898132e-06,9.880712037545675e-15
0.386,1.6214217e-06,1.5922816e-06,4.3429663e-06,2.3055907e-06,8.899504068261497e-15
0.3865,1.922192e-06,1.612926e-06,1.0289357e-06,2.7841256e-06,4.741575244451873e-15
0.387,1.6657339e-06,1.112216e-06,2.3038565e-06,2.3123703e-06,8.620552930881283e-15
0.3875,1.1573129e-06,1.208149e-06,1.1496128e-06,1.6292258e-06,4.584629651461996e-15
0.388,2.5706122e-06,2.4408812e-06,1.640211e-06,1.6229444e-06,9.824219198544187e-15
0.3885,1.0990553e-06,9.5105867e-07,3.465281e-06,3.0862316e-06,1.3028249594122693e-14
0.389,1.2949444e-06,2.3268278e-06,2.836079e-06,1.8224705e-06,1.0102762640029122e-14
0.3895,1.2215318e-06,4.5712227e-06,3.368058e-06,1.533879e-06,1.4202178449227339e-14
0.39,9.83025e-07,1.684923e-06,3.2827227e-06,2.1667743e-06,1.09771810257693e-14
0.3905,5.462856e-07,1.3556167e-06,3.199415e-06,2.7761087e-06,9.766334794066246e-15
0.391,8.1071084e-07,2.5820857e-06,9.3865486e-07,2.6059997e-06,1.497906469927507e-14
0.3915,2.211003e-06,1.7036963e-06,4.6668e-06,3.2911753e-06,1.1269310594568322e-14
0.392,2.6656007e-06,2.1399644e-06,3.2760872e-06,2.7247945e-06,9.041333491445128e-15
0.3925,1.7721735e-06,4.306798e-06,4.087158e-06,9.225492e-07,4.363896801037003e-15
0.393,3.8761355e-06,7.4210925e-07,2.804587e-06,2.9570451e-06,7.873195718262682e-15
0.3935,3.19038e-06,1.6082903e-06,1.4996225e-06,2.4642395e-06,1.9392072058168132e-14
0.394,2.67425e-06,2.5538027e-06,1.2839233e-06,1.9526776e-06,5.243086271863706e-15
0.3945,7.348554e-07,3.0330384e-06,5.1873167e-06,1.9316985e-06,4.261000677273749e-15
0.395,1.4793484e-06,3.234616e-06,2.9897537e-06,3.110392e-06,8.486672901924557e-15
0.3955,1.5312711e-06,2.9053085e-06,3.1005875e-06,4.0641194e-06,1.7495173983520815e-14
0.396,2.122461e-06,1.4079824e-06,1.8566153e-06,2.8128484e-06,8.098542381079492e-15
0.3965,1.2894457e-06,1.7233887e-06,3.420912e-06,1.3467221e-06,7.941199537791231e-15
0.397,7.0776593e-07,3.302087e-06,1.2218952e-06,4.917383e-07,1.072328321399778e-14
0.3975,7.839767e-07,3.0171102e-06,2.6927846e-06,2.9945402e-06,1.2550922755372244e-14
0.398,2.6762418e-06,1.0345581e-06,2.8894424e-06,3.1386317e-06,8.806525293470786e-15
0.3985,1.1309186e-06,3.1573434e-06,2.134146e-06,2.0107736e-06,1.5132058805464732e-14
0.399,1.4514679e-06,2.0003247e-06,3.8729263e-06,3.5091207e-06,1.0554858239080749e-14
0.3995,1.0990553e-06,1.1793825e-06,4.5279917e-06,2.6579262e-06,5.0722127882318234e-15
0.4,2.705946e-06,1.7689285e-06,3.970761e-06,1.3825997e-06,5.799786378539274e-15
0.4005,2.1753654e-06,1.3890138e-06,2.2510126e-06,3.2361604e-06,1.8436389086182345e-14
0.401,2.1432822e-06,1.5874458e-06,4.892394e-06,3.208459e-06,1.9201482939231057e-14
0.4015,1.925885e-06,2.780774e-06,1.1653432e-06,2.5938723e-06,1.252339445674584e-14
0.402,1.2445815e-06,6.788722e-07,4.036427e-06,2.364559e-06,7.481453496197086e-15
0.4025,2.6656007e-06,1.464944e-06,4.0218783e-06,3.839298e-06,8.018431596230244e-15
0.403,2.3602236e-06,1.1268926e-06,9.522763e-07,3.3236688e-06,1.3590145673791337e-14
0.4035,1.8506258e-06,1.8650278e-06,6.9023104e-06,1.7986016e-06,5.479600186598906e-15
0.404,2.185955e-06,2.998801e-06,4.80548e-07,2.138771e-06,1.0883017474393234e-14
0.4045,2.6468758e-06,2.7294761e-06,6.194296e-07,6.512762e-07,3.3181555578473034e-15
0.405,1.4936882e-06,1.8101077e-06,1.6453473e-06,2.8359616e-06,1.1522810035317407e-14
0.4055,1.5679534e-06,2.2104787e-06,1.4367068e-06,1.818247e-06,9.750387942578285e-15
0.406,1.6442674e-06,3.2036544e-06,3.2042694e-06,2.5429956e-06,7.000570243691249e-15
0.4065,1.9488075e-06,1.363441e-06,3.0597857e-06,2.6212917e-06,6.0616550422304175e-15
0.407,1.8245254e-06,1.9791216e-06,2.3752282e-06,6.357489e-07,9.136265349348076e-15
