Frame,Hydrogen,Donor,Acceptor(s),Donor-Hydrogen Distance,Hydrogen-Acceptor(s) Distance(s),Donor-Acceptor(s) Distance(s),Angle(A-H-D)
300,58,57,[np.int64(327)],0.9685650182625687,[np.float64(1.7796479990224303)],[np.float64(2.739138293780174)],[np.float64(170.24980221536856)]
300,59,57,[np.int64(33)],0.9685650182625685,[np.float64(1.9898790819989152)],[np.float64(2.769883450249202)],[np.float64(136.03662233241891)]
300,61,60,[np.int64(240)],0.9685650182626134,[np.float64(2.2343293548208645)],[np.float64(3.0550485158226603)],[np.float64(141.8351279973205)]
300,62,60,[np.int64(33)],0.9685650182625117,[np.float64(2.364438518240018)],[np.float64(3.0977006602751764)],[np.float64(132.03861041439475)]
300,64,63,,0.9685650182624439,,,
300,65,63,"[np.int64(336), np.int64(345)]",0.9685650182624415,"[np.float64(2.0563064126719923), np.float64(2.374911602683273)]","[np.float64(2.9003264255470027), np.float64(3.0440614835317463)]","[np.float64(144.56162351242304), np.float64(125.75213389059058)]"
300,67,66,,0.9685650182627386,,,
300,68,66,[np.int64(336)],0.9685650182627538,[np.float64(1.734474715900657)],[np.float64(2.6801412648367187)],[np.float64(164.43196633663447)]
300,70,69,[np.int64(144)],0.9685650182626051,[np.float64(1.9358298687649207)],[np.float64(2.6687021887469338)],[np.float64(130.52040725127)]
300,71,69,[np.int64(66)],0.968565018262509,[np.float64(1.9769389681761749)],[np.float64(2.9238795898167473)],[np.float64(165.20766692190068)]
300,73,72,[np.int64(159)],0.9685650182624951,[np.float64(1.9599461402351612)],[np.float64(2.8504645751764515)],[np.float64(151.78794280487202)]
300,74,72,[np.int64(486)],0.96856501826249,[np.float64(2.242400738230027)],[np.float64(3.091282059137069)],[np.float64(145.72626398459167)]
300,76,75,[np.int64(63)],0.9685650182625757,[np.float64(2.1872603572325704)],[np.float64(2.8400886838922297)],[np.float64(123.58625619513604)]
300,77,75,,0.9685650182626758,,,
300,79,78,,0.9685650182627229,,,
300,80,78,[np.int64(69)],0.9685650182627287,[np.float64(1.6858482560773662)],[np.float64(2.610916202365679)],[np.float64(158.41444675341026)]
300,82,81,[np.int64(402)],0.9685650182627187,[np.float64(1.9459979547253947)],[np.float64(2.6935388979157655)],[np.float64(132.15843167294196)]
300,83,81,[np.int64(84)],0.9685650182627218,[np.float64(1.8285278174933304)],[np.float64(2.71230568538913)],[np.float64(150.2410782260578)]
300,85,84,[np.int64(468)],0.968565018262594,[np.float64(2.2560823760436186)],[np.float64(3.1101921561086097)],[np.float64(146.52179646501676)]
300,86,84,[np.int64(261)],0.9685650182625914,[np.float64(2.0429766917885352)],[np.float64(3.0107782081088152)],[np.float64(177.23779708707318)]
300,88,87,,0.9685650182625858,,,
300,89,87,[np.int64(0)],0.968565018262584,[np.float64(1.9072458034921325)],[np.float64(2.6639892462714028)],[np.float64(133.0304216237227)]
300,91,90,[np.int64(102)],0.9685650182627366,[np.float64(1.8268980368289303)],[np.float64(2.767508495032162)],[np.float64(162.9515796044027)]
300,92,90,[np.int64(117)],0.968565018262746,[np.float64(1.896773570767545)],[np.float64(2.8091462637678237)],[np.float64(155.95392698333833)]
300,94,93,[np.int64(87)],0.9685650182625811,[np.float64(2.2484842337912783)],[np.float64(3.187505498798546)],[np.float64(163.04977363132264)]
300,95,93,[np.int64(84)],0.9685650182625846,[np.float64(2.045846271163868)],[np.float64(2.9668777414341454)],[np.float64(158.16513741524142)]
300,97,96,[np.int64(120)],0.9685650182625768,[np.float64(2.1940473194081602)],[np.float64(3.112057664010899)],[np.float64(157.7233311136858)]
300,98,96,[np.int64(87)],0.9685650182625788,[np.float64(2.0973596415556797)],[np.float64(2.897884741841593)],[np.float64(138.88024592612982)]
300,100,99,[np.int64(195)],0.9685650182625866,[np.float64(1.901913972113911)],[np.float64(2.7846216178407985)],[np.float64(150.25178817029646)]
300,101,99,[np.int64(90)],0.9685650182624883,[np.float64(2.1549356593124265)],[np.float64(2.999834692995088)],[np.float64(144.94456212262563)]
300,103,102,"[np.int64(93), np.int64(96)]",0.9685650182626012,"[np.float64(2.1453459500799887), np.float64(2.342404880698996)]","[np.float64(2.9096834881928704), np.float64(3.255821839759304)]","[np.float64(134.74759783215865), np.float64(156.9537285169625)]"
300,104,102,[np.int64(480)],0.9685650182625998,[np.float64(2.09295361243614)],[np.float64(2.878176082617567)],[np.float64(137.00373384181518)]
300,106,105,[np.int64(276)],0.968565018262723,[np.float64(2.0234158717510664)],[np.float64(2.805737381257019)],[np.float64(136.42870797593523)]
300,107,105,[np.int64(189)],0.9685650182627323,[np.float64(2.119540315847782)],[np.float64(2.9613151848372983)],[np.float64(144.40883892528592)]
300,109,108,[np.int64(213)],0.9685650182625701,[np.float64(2.175144166139778)],[np.float64(3.073985755587275)],[np.float64(153.78111595726352)]
300,110,108,[np.int64(135)],0.968565018262574,[np.float64(2.1202672056649567)],[np.float64(3.056732125616939)],[np.float64(162.17002180677713)]
300,112,111,[np.int64(84)],0.9685650182626783,[np.float64(2.2392236421771785)],[np.float64(3.063875746035302)],[np.float64(142.3654822991449)]
300,113,111,[np.int64(261)],0.9685650182626726,[np.float64(2.2677764333427355)],[np.float64(3.1101487002451282)],[np.float64(144.85427998890162)]
300,115,114,[np.int64(135)],0.9685650182625763,[np.float64(2.2142891083631526)],[np.float64(3.1005049273996828)],[np.float64(151.56636541655084)]
300,116,114,[np.int64(111)],0.9685650182625799,[np.float64(1.9036304620423752)],[np.float64(2.776415166936091)],[np.float64(148.57070973099454)]
300,118,117,,0.9685650182625687,,,
300,119,117,[np.int64(147)],0.9685650182625661,[np.float64(1.9285607113829577)],[np.float64(2.850183420627561)],[np.float64(158.09188548122114)]
300,121,120,"[np.int64(117), np.int64(93)]",0.9685650182625852,"[np.float64(2.2361145917412157), np.float64(2.2971937857307356)]","[np.float64(3.016317902238099), np.float64(3.0085560975781744)]","[np.float64(136.84279549749579), np.float64(129.59463762318242)]"
300,122,120,[np.int64(129)],0.9685650182625839,[np.float64(2.2565235379264617)],[np.float64(3.1303641143404217)],[np.float64(149.57309082640964)]
300,124,123,[np.int64(45)],0.9685650182625744,[np.float64(2.0295517472082802)],[np.float64(2.966655177900386)],[np.float64(162.22587465894156)]
300,125,123,,0.9685650182625833,,,
300,127,126,[np.int64(129)],0.9685650182627329,[np.float64(1.9527463890591639)],[np.float64(2.892278955471774)],[np.float64(162.8198245187247)]
300,128,126,[np.int64(102)],0.9685650182627347,[np.float64(1.8879338768730851)],[np.float64(2.6633462051421746)],[np.float64(135.1106292758791)]
300,130,129,[np.int64(132)],0.9685650182625973,[np.float64(1.9418309819350488)],[np.float64(2.9080422610492196)],[np.float64(175.1093479847514)]
300,131,129,,0.9685650182625927,,,
300,133,132,[np.int64(216)],0.9685650182624188,[np.float64(1.8930328364096867)],[np.float64(2.8316956396003454)],[np.float64(162.47301192248452)]
300,134,132,,0.968565018262412,,,
300,136,135,[np.int64(318)],0.9685650182624134,[np.float64(1.7737588002400355)],[np.float64(2.6803991540019396)],[np.float64(154.45807633200533)]
300,137,135,[np.int64(405)],0.968565018262506,[np.float64(2.0451555827127006)],[np.float64(2.9401193379549997)],[np.float64(152.79660172617255)]
300,139,138,[np.int64(120)],0.9685650182627218,[np.float64(2.067678577286927)],[np.float64(3.013731670126383)],[np.float64(165.01563914378508)]
300,140,138,[np.int64(135)],0.9685650182627317,[np.float64(2.2513435094755616)],[np.float64(3.023916744050293)],[np.float64(136.00494420080267)]
300,142,141,,0.9685650182625862,,,
300,143,141,[np.int64(114)],0.9685650182624994,[np.float64(1.9989937053228053)],[np.float64(2.889707857731466)],[np.float64(151.9140806749861)]
300,145,144,[np.int64(405)],0.9685650182625789,[np.float64(2.1121717159958076)],[np.float64(3.0115243401408778)],[np.float64(153.75919882614645)]
300,146,144,"[np.int64(138), np.int64(408)]",0.9685650182625731,"[np.float64(2.0961339108449124), np.float64(2.139660739412549)]","[np.float64(2.952833285366616), np.float64(2.883292377291767)]","[np.float64(146.53449954659138), np.float64(132.4423089640493)]"
300,148,147,[np.int64(423)],0.9685650182627275,[np.float64(1.9957741935822715)],[np.float64(2.699451085136182)],[np.float64(127.72987133562827)]
300,149,147,[np.int64(156)],0.9685650182627326,[np.float64(2.1133163415159375)],[np.float64(3.06291293461039)],[np.float64(166.29493340234865)]
300,151,150,[np.int64(417)],0.9685650182625845,[np.float64(2.0196279030303277)],[np.float64(2.835690833475411)],[np.float64(140.62252202883502)]
300,152,150,[np.int64(123)],0.968565018262489,[np.float64(2.003018374295547)],[np.float64(2.6885611793696476)],[np.float64(125.95421254313665)]
300,154,153,"[np.int64(423), np.int64(147)]",0.9685650182624347,"[np.float64(2.0510394548934836), np.float64(2.313702192477114)]","[np.float64(2.9538932776529956), np.float64(2.9345703167650905)]","[np.float64(154.31690440183021), np.float64(121.17907732158278)]"
300,155,153,[np.int64(126)],0.968565018262429,[np.float64(1.9913880370535784)],[np.float64(2.8321705750278565)],[np.float64(143.914169497739)]
300,157,156,[np.int64(300)],0.9685650182627485,[np.float64(1.801652055081039)],[np.float64(2.7422757036014658)],[np.float64(162.91437131855815)]
300,158,156,[np.int64(570)],0.9685650182627593,[np.float64(2.011222529266563)],[np.float64(2.836753046285951)],[np.float64(141.85557383725225)]
300,160,159,[np.int64(420)],0.9685650182625766,[np.float64(2.365173269421225)],[np.float64(3.2088482858941245)],[np.float64(145.2510384935454)]
300,161,159,,0.968565018262578,,,
300,163,162,[np.int64(105)],0.9685650182625822,[np.float64(2.0332877509366223)],[np.float64(2.88999553168807)],[np.float64(146.3746257354365)]
300,164,162,"[np.int64(399), np.int64(21)]",0.9685650182625885,"[np.float64(2.036661745913216), np.float64(2.0469442227214727)]","[np.float64(2.676703663786536), np.float64(2.7107771409829797)]","[np.float64(121.79394771304113), np.float64(124.0506260742915)]"
300,166,165,[np.int64(243)],0.968565018262591,[np.float64(1.9186807998438669)],[np.float64(2.794481798937344)],[np.float64(149.1142655709358)]
300,167,165,[np.int64(177)],0.9685650182625845,[np.float64(1.9907821797835428)],[np.float64(2.8298766115215326)],[np.float64(143.67202041277915)]
300,169,168,[np.int64(99)],0.9685650182625808,[np.float64(2.089466837030003)],[np.float64(3.0547251515999885)],[np.float64(174.2715436545456)]
300,170,168,[np.int64(21)],0.9685650182625878,[np.float64(1.919344487818811)],[np.float64(2.8295208412197836)],[np.float64(155.53468128104322)]
300,172,171,"[np.int64(549), np.int64(636)]",0.9685650182627195,"[np.float64(2.0845141031258927), np.float64(2.18085068089321)]","[np.float64(2.770912660107585), np.float64(2.807272524475532)]","[np.float64(126.37231325425725), np.float64(121.16985845238514)]"
300,173,171,[np.int64(180)],0.9685650182627294,[np.float64(1.8614672448360914)],[np.float64(2.7981396181203055)],[np.float64(161.84577511502866)]
300,175,174,,0.9685650182626077,,,
300,176,174,[np.int64(165)],0.968565018262603,[np.float64(2.255793206520265)],[np.float64(2.8784035358611093)],[np.float64(121.12077540129846)]
300,178,177,[np.int64(186)],0.9685650182625766,[np.float64(2.008878960869671)],[np.float64(2.7169771950432517)],[np.float64(128.23262234447523)]
300,179,177,[np.int64(252)],0.9685650182625793,[np.float64(2.1743670322411073)],[np.float64(2.8668530168162034)],[np.float64(127.30707457617031)]
300,181,180,[np.int64(210)],0.9685650182626117,[np.float64(2.2037756010032847)],[np.float64(3.0340134906627347)],[np.float64(143.02493681976188)]
300,182,180,[np.int64(378)],0.9685650182625186,[np.float64(1.8604794829654037)],[np.float64(2.681679995868265)],[np.float64(140.77517430151647)]
300,184,183,[np.int64(3)],0.9685650182625914,[np.float64(1.9106252236514456)],[np.float64(2.816548044168211)],[np.float64(154.63521263950653)]
300,185,183,[np.int64(210)],0.9685650182625911,[np.float64(2.2722649237419827)],[np.float64(3.178065756880481)],[np.float64(155.29502550763175)]
300,187,186,[np.int64(183)],0.9685650182627129,[np.float64(1.8125430972922112)],[np.float64(2.750005206995001)],[np.float64(161.9901437198892)]
300,188,186,[np.int64(564)],0.9685650182627183,[np.float64(2.0698464856026466)],[np.float64(3.0341474292083532)],[np.float64(173.48489462410967)]
300,190,189,[np.int64(48)],0.9685650182625881,[np.float64(1.9546487867289892)],[np.float64(2.9176401462819714)],[np.float64(172.48128032934437)]
300,191,189,,0.9685650182625839,,,
300,193,192,[np.int64(198)],0.9685650182625989,[np.float64(1.879771357571025)],[np.float64(2.7748948885128186)],[np.float64(152.44743040586854)]
300,194,192,[np.int64(75)],0.968565018262587,[np.float64(2.0461174313830077)],[np.float64(2.8289693899186115)],[np.float64(136.5685550463576)]
300,196,195,[np.int64(270)],0.9685650182625082,[np.float64(2.0825324190735053)],[np.float64(2.7338520657743026)],[np.float64(123.0294656432574)]
300,197,195,,0.9685650182625101,,,
300,199,198,,0.9685650182625769,,,
300,200,198,,0.9685650182625759,,,
300,202,201,[np.int64(198)],0.9685650182627308,[np.float64(2.004497445639081)],[np.float64(2.901773724673945)],[np.float64(153.14365451611312)]
300,203,201,[np.int64(219)],0.9685650182627201,[np.float64(1.872045975304975)],[np.float64(2.752645244656277)],[np.float64(149.8056041835539)]
300,205,204,[np.int64(201)],0.9685650182625883,[np.float64(2.0163535556527936)],[np.float64(2.949301511228914)],[np.float64(161.06506193142286)]
300,206,204,[np.int64(195)],0.9685650182625951,[np.float64(1.8142650855702462)],[np.float64(2.732554214208125)],[np.float64(157.08745402179287)]
300,208,207,,0.9685650182625825,,,
300,209,207,,0.9685650182625798,,,
300,211,210,"[np.int64(207), np.int64(201)]",0.9685650182626679,"[np.float64(2.1105556613243484), np.float64(2.3778665835856034)]","[np.float64(2.7373403093170374), np.float64(3.2393535375580664)]","[np.float64(120.91463249417049), np.float64(147.87658847021828)]"
300,212,210,,0.9685650182626571,,,
300,214,213,[np.int64(306)],0.9685650182625642,[np.float64(1.7943254047606334)],[np.float64(2.6664806220388684)],[np.float64(148.14700618673228)]
300,215,213,[np.int64(237)],0.968565018262566,[np.float64(1.8206387219713935)],[np.float64(2.752648021535686)],[np.float64(160.48571681448024)]
300,217,216,[np.int64(219)],0.9685650182624927,[np.float64(2.2733499210780117)],[np.float64(3.0931545054246445)],[np.float64(141.81326181014256)]
300,218,216,"[np.int64(312), np.int64(225)]",0.9685650182625841,"[np.float64(2.226348425086507), np.float64(2.392000778860795)]","[np.float64(3.134790781239306), np.float64(3.0055223070531554)]","[np.float64(155.74959555424422), np.float64(120.81105820180139)]"
300,220,219,,0.9685650182625548,,,
300,221,219,[np.int64(225)],0.9685650182626504,[np.float64(1.9300932699841091)],[np.float64(2.882623592454984)],[np.float64(167.21463992345366)]
300,223,222,[np.int64(492)],0.9685650182625988,[np.float64(2.307928663680486)],[np.float64(2.9836688178612536)],[np.float64(126.1550958942826)]
300,224,222,[np.int64(231)],0.9685650182625036,[np.float64(1.924894652689477)],[np.float64(2.816142858811586)],[np.float64(151.83722211954864)]
300,226,225,[np.int64(495)],0.9685650182624412,[np.float64(1.8420463003621983)],[np.float64(2.77236922105465)],[np.float64(160.07944187969252)]
300,227,225,,0.9685650182624389,,,
300,229,228,[np.int64(237)],0.9685650182627401,[np.float64(2.238068514861241)],[np.float64(2.861159691596319)],[np.float64(121.09648033934859)]
300,230,228,[np.int64(225)],0.9685650182627504,[np.float64(1.8496248114523188)],[np.float64(2.7698454230964473)],[np.float64(157.60833464868946)]
300,232,231,"[np.int64(306), np.int64(213)]",0.9685650182626776,"[np.float64(2.026350312687491), np.float64(2.3847123755189057)]","[np.float64(2.7948316117687773), np.float64(3.2635116664732147)]","[np.float64(134.81988381795787), np.float64(150.62443249036104)]"
300,233,231,[np.int64(228)],0.9685650182625857,[np.float64(2.392240333315044)],[np.float64(3.2535207379263364)],[np.float64(147.8728791529506)]
300,235,234,,0.9685650182624305,,,
300,236,234,[np.int64(507)],0.9685650182624318,[np.float64(2.381941384040341)],[np.float64(3.3006813149006664)],[np.float64(158.15255828551034)]
300,238,237,[np.int64(57)],0.9685650182625989,[np.float64(1.7020812406282073)],[np.float64(2.66864270839988)],[np.float64(175.38334469206427)]
300,239,237,[np.int64(207)],0.9685650182625972,[np.float64(2.1657721299423187)],[np.float64(3.110762097641086)],[np.float64(164.77609167863673)]
300,241,240,,0.9685650182627425,,,
300,242,240,[np.int64(213)],0.968565018262661,[np.float64(1.8559905043341587)],[np.float64(2.82187667412423)],[np.float64(174.74244432860735)]
300,244,243,[np.int64(99)],0.9685650182625705,[np.float64(2.1172373462840888)],[np.float64(2.8006517758161262)],[np.float64(126.20951058264055)]
300,245,243,[np.int64(546)],0.9685650182625768,[np.float64(2.363519973481049)],[np.float64(3.1948229657264378)],[np.float64(143.54492167135902)]
300,247,246,[np.int64(480)],0.9685650182624301,[np.float64(1.9190773344320204)],[np.float64(2.8649368579349024)],[np.float64(164.7668875082448)]
300,248,246,[np.int64(255)],0.9685650182624189,[np.float64(2.337301933436121)],[np.float64(3.01059805828078)],[np.float64(126.02051985715734)]
300,250,249,[np.int64(483)],0.9685650182625802,[np.float64(1.7088372773860885)],[np.float64(2.663569302598166)],[np.float64(167.87205600075467)]
300,251,249,"[np.int64(627), np.int64(624)]",0.9685650182625931,"[np.float64(2.1136357839994036), np.float64(2.242157799030122)]","[np.float64(2.912783432781485), np.float64(3.071574631007084)]","[np.float64(138.7586917844096), np.float64(143.0093477329117)]"
300,253,252,[np.int64(255)],0.9685650182625819,[np.float64(1.9818696188379896)],[np.float64(2.8033011846244382)],[np.float64(141.21394117922026)]
300,254,252,,0.9685650182625881,,,
300,256,255,"[np.int64(282), np.int64(291)]",0.9685650182627603,"[np.float64(2.021730322188394), np.float64(2.156118142647635)]","[np.float64(2.754854877178629), np.float64(2.8354879804621427)]","[np.float64(130.89064328265633), np.float64(125.96671864246665)]"
300,257,255,[np.int64(279)],0.9685650182627558,[np.float64(1.6410618886693928)],[np.float64(2.5491554359214548)],[np.float64(154.40460382388113)]
300,259,258,[np.int64(171)],0.9685650182625725,[np.float64(1.9762796823896613)],[np.float64(2.8360827953682968)],[np.float64(146.6955228748847)]
300,260,258,[np.int64(249)],0.9685650182625689,[np.float64(2.2603369812843543)],[np.float64(3.196295078713647)],[np.float64(162.20422765520848)]
300,262,261,"[np.int64(288), np.int64(108)]",0.968565018262598,"[np.float64(2.1861346697464525), np.float64(2.3854987487991988)]","[np.float64(2.8520710812041683), np.float64(3.2564868152857356)]","[np.float64(124.80219407186682), np.float64(149.3629161473161)]"
300,263,261,[np.int64(291)],0.9685650182625054,[np.float64(2.0894857712363013)],[np.float64(3.0046339387800107)],[np.float64(156.92459847943664)]
300,265,264,[np.int64(465)],0.9685650182627513,[np.float64(1.7521706854679273)],[np.float64(2.530898385936219)],[np.float64(134.9326443555697)]
300,266,264,[np.int64(633)],0.9685650182627481,[np.float64(2.140039097658301)],[np.float64(3.0108293025117447)],[np.float64(148.83379147108033)]
300,268,267,[np.int64(0)],0.9685650182625725,[np.float64(2.221750727060975)],[np.float64(3.05327157513068)],[np.float64(143.24378346277496)]
300,269,267,[np.int64(285)],0.9685650182625738,[np.float64(2.1268080670787293)],[np.float64(3.082115432755526)],[np.float64(168.55658995270215)]
300,271,270,[np.int64(279)],0.9685650182626648,[np.float64(2.0106589203492655)],[np.float64(2.7972867275606577)],[np.float64(136.90066332358393)]
300,272,270,[np.int64(126)],0.9685650182626636,[np.float64(2.1970023252514896)],[np.float64(3.144265970427096)],[np.float64(165.5620549395553)]
300,274,273,[np.int64(258)],0.9685650182626009,[np.float64(1.756695055204431)],[np.float64(2.72286566584157)],[np.float64(174.98152814686438)]
300,275,273,[np.int64(276)],0.9685650182625949,[np.float64(1.9436647977093848)],[np.float64(2.67998126929417)],[np.float64(130.92342521737498)]
300,277,276,[np.int64(216)],0.9685650182625942,[np.float64(1.8983508941092764)],[np.float64(2.803404938598625)],[np.float64(154.43134656005446)]
300,278,276,[np.int64(171)],0.9685650182625962,[np.float64(1.9667590829903976)],[np.float64(2.8785357293846476)],[np.float64(155.9712047484224)]
300,280,279,"[np.int64(177), np.int64(252)]",0.9685650182627089,"[np.float64(1.9465736028340404), np.float64(2.3604728481230444)]","[np.float64(2.78265612939499), np.float64(3.0611663004519505)]","[np.float64(143.1122571405258), np.float64(128.72954896556544)]"
300,281,279,[np.int64(204)],0.9685650182627111,[np.float64(1.768189612190283)],[np.float64(2.7253245672854787)],[np.float64(169.0438236160783)]
300,283,282,"[np.int64(309), np.int64(300)]",0.9685650182625682,"[np.float64(1.9383933826108637), np.float64(2.0077739784514486)]","[np.float64(2.8130856458192306), np.float64(2.6561090509414576)]","[np.float64(148.98131278148577), np.float64(122.42860587822868)]"
300,284,282,[np.int64(273)],0.96856501826256,[np.float64(1.9723645109162693)],[np.float64(2.7201767097712453)],[np.float64(132.29238928868054)]
300,286,285,[np.int64(273)],0.9685650182625123,[np.float64(2.310935211294127)],[np.float64(2.9588535884552414)],[np.float64(123.58420722229744)]
300,287,285,[np.int64(294)],0.9685650182625117,[np.float64(2.0889600401001998)],[np.float64(2.976742705284609)],[np.float64(151.58661263048367)]
300,289,288,[np.int64(291)],0.9685650182625815,[np.float64(1.9056233937353035)],[np.float64(2.8496925588603834)],[np.float64(164.1577958739688)]
300,290,288,"[np.int64(306), np.int64(279)]",0.9685650182625805,"[np.float64(2.1321006494549817), np.float64(2.2951821689238683)]","[np.float64(2.7832533388694203), np.float64(3.1002253559214212)]","[np.float64(123.21668196463251), np.float64(139.99064788417851)]"
300,292,291,,0.9685650182626078,,,
300,293,291,[np.int64(267)],0.9685650182625953,[np.float64(1.8966318207708657)],[np.float64(2.780092439831318)],[np.float64(150.36969243671695)]
300,295,294,,0.9685650182624113,,,
300,296,294,[np.int64(114)],0.9685650182624094,[np.float64(2.1613459810772575)],[np.float64(2.855596359583332)],[np.float64(127.43325013856703)]
300,298,297,[np.int64(153)],0.9685650182624284,[np.float64(1.906905693656525)],[np.float64(2.869508438910526)],[np.float64(172.1912780417103)]
300,299,297,,0.9685650182625182,,,
300,301,300,[np.int64(273)],0.9685650182625531,[np.float64(2.2520066104326464)],[np.float64(3.1037045494483837)],[np.float64(146.1579667071791)]
300,302,300,[np.int64(270)],0.968565018262557,[np.float64(2.2508888352020864)],[np.float64(3.1337316070115193)],[np.float64(151.05647855847536)]
300,304,303,,0.9685650182626805,,,
300,305,303,"[np.int64(159), np.int64(156)]",0.9685650182625831,"[np.float64(2.0417515369805774), np.float64(2.3644462139261773)]","[np.float64(2.802374648538745), np.float64(3.014933559457276)]","[np.float64(133.97918568976502), np.float64(123.99792820421861)]"
300,307,306,[np.int64(297)],0.9685650182625933,[np.float64(2.1910976443834635)],[np.float64(2.8287849912513905)],[np.float64(122.21971160703328)]
300,308,306,[np.int64(204)],0.9685650182625948,[np.float64(1.8401893482078109)],[np.float64(2.80661971876827)],[np.float64(175.29996369949396)]
300,310,309,[np.int64(300)],0.9685650182627346,[np.float64(1.9500623018908028)],[np.float64(2.676106833980499)],[np.float64(129.85246879069445)]
300,311,309,[np.int64(576)],0.96856501826274,[np.float64(2.0402294283587157)],[np.float64(2.801893177460677)],[np.float64(134.09135371592876)]
300,313,312,[np.int64(321)],0.96856501826258,[np.float64(1.7577638176398807)],[np.float64(2.723196960521157)],[np.float64(174.2609349653039)]
300,314,312,,0.9685650182625866,,,
300,316,315,[np.int64(405)],0.968565018262558,[np.float64(2.2771735488011466)],[np.float64(2.9897044906761714)],[np.float64(129.6489473367756)]
300,317,315,[np.int64(288)],0.9685650182625541,[np.float64(2.006128318334299)],[np.float64(2.9584189262556553)],[np.float64(167.20099636711205)]
300,319,318,[np.int64(321)],0.9685650182625859,[np.float64(2.1175465696709446)],[np.float64(2.953146783942488)],[np.float64(143.536721484858)]
300,320,318,[np.int64(309)],0.9685650182625823,[np.float64(1.9993830699407027)],[np.float64(2.877306443769298)],[np.float64(149.6781460307495)]
300,322,321,[np.int64(294)],0.9685650182627381,[np.float64(1.8415764403445363)],[np.float64(2.711967998228147)],[np.float64(147.9983188497316)]
300,323,321,[np.int64(591)],0.9685650182627445,[np.float64(1.7486978912425892)],[np.float64(2.6877340807051553)],[np.float64(162.3419884758997)]
300,325,324,,0.9685650182625682,,,
300,326,324,[np.int64(333)],0.9685650182625766,[np.float64(1.8345696158907223)],[np.float64(2.715659500882368)],[np.float64(149.7866355194917)]
300,328,327,[np.int64(363)],0.9685650182624372,[np.float64(2.340721298790763)],[np.float64(3.1095199499269643)],[np.float64(135.82439065597475)]
300,329,327,[np.int64(60)],0.968565018262433,[np.float64(1.9266675120048389)],[np.float64(2.7721535365112535)],[np.float64(144.40026885550762)]
300,331,330,[np.int64(414)],0.9685650182627451,[np.float64(2.392303992683421)],[np.float64(3.2329206913165747)],[np.float64(144.8799433473124)]
300,332,330,[np.int64(69)],0.9685650182627522,[np.float64(2.0958963721337436)],[np.float64(2.869124432350589)],[np.float64(135.60401630176432)]
300,334,333,[np.int64(420)],0.968565018262564,[np.float64(2.242256941431431)],[np.float64(3.042789168155846)],[np.float64(139.294786187049)]
300,335,333,[np.int64(336)],0.9685650182625721,[np.float64(2.040320635215142)],[np.float64(2.8884572397353074)],[np.float64(145.11566223456623)]
300,337,336,[np.int64(342)],0.9685650182625822,[np.float64(1.891219647038467)],[np.float64(2.8393483276179348)],[np.float64(165.51393176620658)]
300,338,336,"[np.int64(372), np.int64(345)]",0.9685650182625773,"[np.float64(2.0231972410008123), np.float64(2.3344646899988173)]","[np.float64(2.890534696345171), np.float64(2.956298602113878)]","[np.float64(148.00217206548365), np.float64(121.3372025398465)]"
300,340,339,[np.int64(330)],0.9685650182625861,[np.float64(2.006006343957032)],[np.float64(2.6589109532368753)],[np.float64(122.84573305402337)]
300,341,339,[np.int64(375)],0.9685650182625863,[np.float64(2.026752429911133)],[np.float64(2.960797499446974)],[np.float64(161.37534414698268)]
300,343,342,,0.9685650182627374,,,
300,344,342,[np.int64(489)],0.9685650182626483,[np.float64(1.996051716195274)],[np.float64(2.9201319636787617)],[np.float64(158.7957342463904)]
300,346,345,[np.int64(489)],0.9685650182625876,[np.float64(2.1437709456231913)],[np.float64(2.9149234259051715)],[np.float64(135.5186320239987)]
300,347,345,[np.int64(75)],0.9685650182625856,[np.float64(2.1698635491574083)],[np.float64(3.0587374441743616)],[np.float64(151.9462797855225)]
300,349,348,[np.int64(423)],0.968565018262566,[np.float64(2.1266295483496447)],[np.float64(2.9715520917665668)],[np.float64(144.87667042020846)]
300,350,348,[np.int64(78)],0.9685650182625705,[np.float64(2.2591778977411514)],[np.float64(3.0356796144635645)],[np.float64(136.4786337253009)]
300,352,351,"[np.int64(324), np.int64(333)]",0.968565018262666,"[np.float64(1.8816850615860516), np.float64(2.0863216056015443)]","[np.float64(2.734121455851933), np.float64(2.765950722008827)]","[np.float64(145.2942516371431), np.float64(125.72198925396059)]"
300,353,351,[np.int64(360)],0.9685650182626673,[np.float64(2.17373025486326)],[np.float64(2.788201318764193)],[np.float64(120.08560522255614)]
300,355,354,[np.int64(534)],0.9685650182627471,[np.float64(1.916614757038649)],[np.float64(2.880336629828156)],[np.float64(172.96852786659252)]
300,356,354,[np.int64(363)],0.9685650182627478,[np.float64(1.8505166881936397)],[np.float64(2.750027208380699)],[np.float64(153.21683208989867)]
300,358,357,[np.int64(510)],0.9685650182624205,[np.float64(2.064282072937913)],[np.float64(2.972391250009966)],[np.float64(155.39632942572084)]
300,359,357,[np.int64(612)],0.968565018262418,[np.float64(2.0113686009137326)],[np.float64(2.963372454132558)],[np.float64(167.0940366219206)]
300,361,360,[np.int64(396)],0.9685650182625769,[np.float64(1.8781415675879107)],[np.float64(2.8151209099025585)],[np.float64(161.96099070005906)]
