Frame,Donor,Acceptor,Distance
250,390,381,3.1014511980400967
250,396,456,2.717051668721247
250,396,447,3.2617679602656877
250,396,162,3.129832971129097
250,399,516,3.1817469393507376
250,399,543,2.999198763765608
250,402,375,2.9809298603073384
250,405,432,3.120275843357484
250,405,330,2.8849519246809434
250,411,324,3.1985322633215865
250,414,444,2.7456466090199667
250,414,417,2.715781619044891
250,417,156,3.0197423571629747
250,417,147,2.979360692187458
250,417,426,2.645410803451231
250,420,417,2.758859105705853
250,420,411,2.717928646630925
250,423,426,3.037012043302175
250,423,69,2.896803143945003
250,429,303,3.131940295081327
250,429,159,2.820489321564582
250,429,420,3.103271977319403
250,432,414,2.784236236390943
250,435,432,2.824879022375822
250,438,351,2.737750418304449
250,438,435,2.7839815089028614
250,441,468,2.806046729124065
250,444,420,3.256537512498227
250,444,453,3.0675459755258663
250,447,456,2.9213883479747476
250,447,333,2.6774064368108847
250,447,351,2.946720620765812
250,450,375,2.975743890912615
250,453,477,2.8210328808241663
250,453,474,2.9774926385009466
250,456,600,2.902941432572737
250,459,384,2.8394968885474534
250,459,186,2.7560116447187237
250,462,465,2.724648831131499
250,462,435,2.863073893635566
250,465,438,2.6801045259503655
250,465,642,3.002286100785787
250,468,459,2.838819465575617
250,468,366,2.8915448172518095
250,471,483,3.026723972948056
250,471,474,2.684751945426689
250,474,438,2.97605967271228
250,474,447,3.083644558886161
250,474,387,2.8383380303560632
250,477,402,2.8104653711853675
250,480,477,2.887298764517331
250,480,621,2.7008732066757064
250,483,453,2.6517761100271993
250,483,396,2.949668140184516
250,486,303,3.218816408445547
250,489,486,2.8435124385902686
250,492,501,3.128507119233472
250,492,231,3.109428509863838
250,495,504,2.6625157347868287
250,495,522,2.871065414587648
250,498,501,2.8628242862497557
250,498,228,2.7452828337340502
250,501,567,2.652154222744806
250,501,519,3.2918998426065995
250,501,231,3.132920167585957
250,504,324,2.8677232675889375
250,504,234,2.889989142616053
250,504,351,2.836042539509445
250,510,240,2.861349855301174
250,513,369,2.707665919297483
250,516,492,2.9710839180022988
250,516,519,2.891583726346423
250,519,546,2.9824571466790006
250,519,528,2.6444226260323616
250,522,618,3.2229797961995637
250,522,525,2.9117294852831046
250,525,531,2.8394057048157677
250,525,498,2.684647913070295
250,528,498,2.872577180759356
250,528,555,2.674993387472536
250,531,558,2.7594544519724824
250,531,504,2.7980266672233265
250,534,561,3.016517962556567
250,534,537,2.9832261675046445
250,534,531,3.0080793149362797
250,537,585,3.0631209108437627
250,537,564,2.518756615124696
250,540,543,2.9568800890445335
250,540,162,2.7938502719236666
250,543,528,2.7792722023644347
250,543,165,2.9712028518464924
250,546,555,3.1001279126956818
250,546,168,2.828987056850111
250,549,540,2.85679352892985
250,549,636,2.890124531438225
250,549,645,2.811487261344389
250,552,549,2.5927194149878234
250,552,525,2.850153894096724
250,555,630,3.2036419896860098
250,558,645,2.9727566597173887
250,558,549,2.673364134345086
250,561,552,2.5814274017002474
250,561,537,2.788698378234701
250,564,639,2.843011200711076
250,567,597,2.8818372215095245
250,567,519,2.879634106126759
250,570,429,2.8400471634705586
250,570,579,3.1111818955020025
250,576,603,2.9326626128478037
250,579,309,2.9639219595941686
250,579,576,2.860441075452977
250,579,582,3.117395413770682
250,582,618,3.0593337984247997
250,582,609,2.802141352111064
250,585,588,3.1956472405795857
250,588,591,2.78550165527494
250,591,141,2.6737101384028703
250,591,411,3.1051879106944575
250,594,630,2.8059990626303954
250,600,513,2.877767275868333
250,603,612,2.774624424855577
250,603,537,2.75259622784536
250,603,501,2.837497678560491
250,606,579,2.82265715041646
250,606,609,2.6185225304497983
250,609,522,2.8651949685974687
250,609,600,3.0549435709489874
250,609,636,2.8735475144055886
250,612,585,2.9050371125680505
250,612,606,2.852008802911165
250,615,435,2.7218922375934462
250,618,438,2.9875537069957043
250,618,645,2.8816599150618085
250,621,546,3.0432962190555353
250,621,243,2.9075463456517303
250,624,627,3.091869655894601
250,624,621,2.771907906127622
250,627,600,2.7500278609616386
250,630,606,2.9571074966024278
250,630,252,2.7892869042034047
250,633,624,2.9035507414994286
250,633,258,3.028710563146999
250,636,633,3.0004103257568033
250,636,249,3.1491332246692743
250,639,252,3.1994415601013575
250,642,633,3.029646223551351
250,642,615,2.9625639684249627
250,645,180,3.0763276729726323
300,0,27,2.812419351404846
300,0,9,3.022382117672015
300,3,42,2.922600967751108
300,6,186,2.8683293371820486
300,9,18,2.719635353818459
300,9,12,2.760536003586279
300,12,15,2.6024525242946717
300,12,390,2.765019357509313
300,15,39,2.7679847971601363
300,15,81,2.7045663069989185
300,21,18,3.0723062080840573
300,24,192,2.7695046917092396
300,24,99,3.0673529031039193
300,27,57,2.769552084303347
300,27,123,2.791202729799214
300,30,12,2.8536614922352483
300,30,36,2.9508889492603
300,33,42,2.81842413227049
300,33,39,3.0013970649836095
300,33,6,2.8202036807293602
300,36,48,2.915301082500712
300,36,9,3.2096401552020386
300,36,63,2.9704122879045354
300,39,36,2.8652189429569894
300,42,51,2.760757719332962
300,42,108,3.0130869223399586
300,45,105,3.1882493347141896
300,54,123,3.1923317369640802
300,54,150,2.732315390748717
300,57,327,2.739138293780174
300,57,33,2.769883450249202
300,60,240,3.0550485158226603
300,60,33,3.0977006602751764
300,63,336,2.9003264255470027
300,63,345,3.0440614835317463
300,66,336,2.6801412648367187
300,69,144,2.6687021887469338
300,69,66,2.9238795898167473
300,72,159,2.8504645751764515
300,72,486,3.091282059137069
300,75,63,2.8400886838922297
300,78,69,2.610916202365679
300,81,402,2.6935388979157655
300,81,84,2.71230568538913
300,84,468,3.1101921561086097
300,84,261,3.0107782081088152
300,87,0,2.6639892462714028
300,90,102,2.767508495032162
300,90,117,2.8091462637678237
300,93,87,3.187505498798546
300,93,84,2.9668777414341454
300,96,120,3.112057664010899
300,96,87,2.897884741841593
300,99,195,2.7846216178407985
300,99,90,2.999834692995088
300,102,93,2.9096834881928704
300,102,96,3.255821839759304
300,102,480,2.878176082617567
300,105,276,2.805737381257019
300,105,189,2.9613151848372983
300,108,213,3.073985755587275
300,108,135,3.056732125616939
300,111,84,3.063875746035302
300,111,261,3.1101487002451282
300,114,135,3.1005049273996828
300,114,111,2.776415166936091
300,117,147,2.850183420627561
300,120,117,3.016317902238099
300,120,93,3.0085560975781744
300,120,129,3.1303641143404217
300,123,45,2.966655177900386
300,126,129,2.892278955471774
300,126,102,2.6633462051421746
300,129,132,2.9080422610492196
300,132,216,2.8316956396003454
300,135,318,2.6803991540019396
300,135,405,2.9401193379549997
300,138,120,3.013731670126383
300,138,135,3.023916744050293
300,141,114,2.889707857731466
300,144,405,3.0115243401408778
300,144,138,2.952833285366616
300,144,408,2.883292377291767
300,147,423,2.699451085136182
300,147,156,3.06291293461039
300,150,417,2.835690833475411
300,150,123,2.6885611793696476
300,153,423,2.9538932776529956
300,153,147,2.9345703167650905
300,153,126,2.8321705750278565
300,156,300,2.7422757036014658
300,156,570,2.836753046285951
300,159,420,3.2088482858941245
300,162,105,2.88999553168807
300,162,399,2.676703663786536
300,162,21,2.7107771409829797
300,165,243,2.794481798937344
300,165,177,2.8298766115215326
300,168,99,3.0547251515999885
300,168,21,2.8295208412197836
300,171,549,2.770912660107585
300,171,636,2.807272524475532
300,171,180,2.7981396181203055
300,174,165,2.8784035358611093
300,177,186,2.7169771950432517
300,177,252,2.8668530168162034
300,180,210,3.0340134906627347
300,180,378,2.681679995868265
300,183,3,2.816548044168211
300,183,210,3.178065756880481
300,186,183,2.750005206995001
300,186,564,3.0341474292083532
300,189,48,2.9176401462819714
300,192,198,2.7748948885128186
300,192,75,2.8289693899186115
300,195,270,2.7338520657743026
300,201,198,2.901773724673945
300,201,219,2.752645244656277
300,204,201,2.949301511228914
300,204,195,2.732554214208125
300,210,207,2.7373403093170374
300,210,201,3.2393535375580664
300,213,306,2.6664806220388684
300,213,237,2.752648021535686
300,216,219,3.0931545054246445
300,216,312,3.134790781239306
300,216,225,3.0055223070531554
300,219,225,2.882623592454984
300,222,492,2.9836688178612536
300,222,231,2.816142858811586
300,225,495,2.77236922105465
300,228,237,2.861159691596319
300,228,225,2.7698454230964473
300,231,306,2.7948316117687773
300,231,213,3.2635116664732147
300,231,228,3.2535207379263364
300,234,507,3.3006813149006664
300,237,57,2.66864270839988
300,237,207,3.110762097641086
300,240,213,2.82187667412423
300,243,99,2.8006517758161262
300,243,546,3.1948229657264378
300,246,480,2.8649368579349024
300,246,255,3.01059805828078
300,249,483,2.663569302598166
300,249,627,2.912783432781485
300,249,624,3.071574631007084
300,252,255,2.8033011846244382
300,255,282,2.754854877178629
300,255,291,2.8354879804621427
300,255,279,2.5491554359214548
300,258,171,2.8360827953682968
300,258,249,3.196295078713647
300,261,288,2.8520710812041683
300,261,108,3.2564868152857356
300,261,291,3.0046339387800107
300,264,465,2.530898385936219
300,264,633,3.0108293025117447
300,267,0,3.05327157513068
300,267,285,3.082115432755526
300,270,279,2.7972867275606577
300,270,126,3.144265970427096
300,273,258,2.72286566584157
300,273,276,2.67998126929417
300,276,216,2.803404938598625
300,276,171,2.8785357293846476
300,279,177,2.78265612939499
300,279,252,3.0611663004519505
300,279,204,2.7253245672854787
300,282,309,2.8130856458192306
300,282,300,2.6561090509414576
300,282,273,2.7201767097712453
300,285,273,2.9588535884552414
300,285,294,2.976742705284609
300,288,291,2.8496925588603834
300,288,306,2.7832533388694203
300,288,279,3.1002253559214212
300,291,267,2.780092439831318
300,294,114,2.855596359583332
300,297,153,2.869508438910526
300,300,273,3.1037045494483837
300,300,270,3.1337316070115193
300,303,159,2.802374648538745
300,303,156,3.014933559457276
300,306,297,2.8287849912513905
300,306,204,2.80661971876827
300,309,300,2.676106833980499
300,309,576,2.801893177460677
300,312,321,2.723196960521157
300,315,405,2.9897044906761714
300,315,288,2.9584189262556553
300,318,321,2.953146783942488
300,318,309,2.877306443769298
300,321,294,2.711967998228147
300,321,591,2.6877340807051553
300,324,333,2.715659500882368
300,327,363,3.1095199499269643
300,327,60,2.7721535365112535
300,330,414,3.2329206913165747
300,330,69,2.869124432350589
300,333,420,3.042789168155846
300,333,336,2.8884572397353074
300,336,342,2.8393483276179348
300,336,372,2.890534696345171
300,336,345,2.956298602113878
300,339,330,2.6589109532368753
300,339,375,2.960797499446974
300,342,489,2.9201319636787617
300,345,489,2.9149234259051715
300,345,75,3.0587374441743616
300,348,423,2.9715520917665668
300,348,78,3.0356796144635645
300,351,324,2.734121455851933
300,351,333,2.765950722008827
300,351,360,2.788201318764193
300,354,534,2.880336629828156
300,354,363,2.750027208380699
300,357,510,2.972391250009966
300,357,612,2.963372454132558
300,360,396,2.8151209099025585
300,360,381,2.7322695886147943
300,360,390,2.864727616119349
300,363,372,2.6587808411435314
300,363,366,2.8636269159103116
300,366,357,2.9587883935410586
300,369,456,2.7050362468086275
300,369,342,2.9520199517540857
300,372,516,2.6639791413318323
300,372,369,2.9670363680075824
300,372,348,2.9424333124990527
300,375,393,3.1648066781543682
300,378,30,2.956955301986535
300,378,183,2.713580201762429
300,381,558,3.087882146155527
300,384,561,2.8606342672336806
300,387,378,3.030046523290949
300,387,360,2.955828130247394
300,390,399,2.93982558120091
300,390,393,3.006633317026079
300,393,168,2.8610613308616157
300,393,81,2.587471911069243
300,396,456,2.6585259258919374
300,396,162,2.8736769656369527
300,399,369,2.712383356355635
300,399,543,2.991836557035918
300,402,375,2.8687957971474596
300,402,168,2.803234030819105
300,402,546,2.682760631510798
300,405,432,2.8493915975334194
300,405,330,2.7728354298995193
300,408,417,2.9111575924619704
300,411,324,3.0930606071999907
300,411,150,3.1581105372955536
300,414,441,2.844898383581776
300,414,444,2.71726946991882
300,417,156,2.6862588323192376
300,417,426,2.8104167141394485
300,417,414,2.966843471343082
300,420,417,2.7208784642202533
300,420,411,2.9982816122971263
300,423,426,3.231150604692647
300,423,339,3.0933460125227397
300,426,429,2.991011476892517
300,429,573,2.8988775608706434
300,429,303,3.0855172954221146
300,429,159,3.0558243871371618
300,432,330,2.93339477509913
300,432,408,2.7419593785971608
300,435,639,2.814150210206769
300,435,432,2.7551021575386643
300,438,351,2.831410255445934
300,438,447,2.9312697197775486
300,444,453,3.089502776748536
300,447,420,2.7681045662906074
300,447,333,2.6245040891329907
300,447,351,2.9585001250158114
300,450,441,3.0094505833461715
300,450,519,2.830297516240679
300,453,471,3.0390244521729715
300,456,600,2.917660020960178
300,459,3,2.693100206930985
300,459,384,2.9297055662385527
300,459,186,2.6319489531864506
300,462,465,2.9180573694148335
300,462,264,3.1707207398928987
300,462,435,2.7680676764166527
300,465,387,2.7611331507060397
300,465,438,2.9168829579564415
300,468,81,2.760204906232962
300,471,474,2.696710380727563
300,471,483,2.896948686359596
300,471,462,3.3338687567236556
300,474,396,2.926145585008321
300,474,447,2.844562015944667
300,474,387,2.817458521953678
300,477,450,2.47155119146871
300,477,402,3.060580073697588
300,480,471,3.113298839215271
300,483,396,2.8981876793263486
300,486,303,2.8984198751825274
300,486,573,2.8987252077609953
300,486,495,2.8262525873680975
300,489,513,2.956060686424434
300,492,489,2.6311915769704477
300,492,498,2.765983633615289
300,495,522,2.635175614808438
300,495,573,2.9397403953287276
300,495,582,2.907871825704838
300,498,537,3.088628112109325
300,498,228,2.503969407594877
300,501,231,2.8444494990802904
300,504,351,3.1287135692610573
300,507,531,2.7926447362854616
300,507,327,2.936869119985921
300,507,354,2.9353870799759347
300,510,363,3.029238256412127
300,510,507,2.7324561378383505
300,513,543,2.988146100826143
300,513,369,3.1678616193715587
300,516,348,3.04448594688556
300,516,519,2.9167148965739798
300,519,594,2.8281428220939815
300,522,618,2.7719353563167024
300,522,525,2.8342493503223816
300,525,531,2.8608251370519087
300,528,498,2.6539524140693063
300,528,525,2.9294594847563697
300,531,558,3.076558785309965
300,531,504,3.1053607444739812
300,534,537,2.85569491498304
300,534,384,2.9578058016535143
300,537,585,2.6109696734502656
300,537,510,3.0173802435382755
300,540,543,3.1071607471696625
300,540,162,2.741398715491068
300,543,528,3.308204569782391
300,543,555,3.0961826123234837
300,543,165,2.7150784424165093
300,546,519,3.1379985932394536
300,549,540,2.92883118109304
300,549,645,2.7581946127944543
300,552,549,3.1757761190603024
300,552,525,2.861577211855846
300,555,528,2.7132517513260503
300,555,594,3.0633117000280135
300,558,645,3.276072192144329
300,561,552,2.7305856972604685
300,561,564,2.9588350940215387
300,564,630,2.6682093266043982
300,564,252,2.9769103588390826
300,564,639,3.0739883998897364
300,567,423,3.2038582593647806
300,567,348,2.9385580250758587
300,567,519,2.967737620624245
300,570,573,2.7874579594504407
300,570,429,3.0508657435621225
300,570,597,3.0839981039002353
300,573,312,3.0704473785141997
300,573,579,2.671552076114426
300,576,315,2.7818339242081844
300,579,576,2.7588997024466915
300,579,309,2.9488248227511886
300,579,582,2.803494763485665
300,582,609,3.0508969667011163
300,585,240,2.8255095721385874
300,585,588,2.8290104452253733
300,585,405,2.8232670898189527
300,588,591,2.610072185887117
300,591,411,2.8283373927276343
300,591,504,2.70664024551567
300,594,621,2.5881590894581814
300,594,630,2.8731037994402193
300,594,603,2.9711857728010633
300,597,594,2.7217452308502845
300,597,450,2.9840451857496055
300,600,540,2.889226194114099
300,603,564,3.2002252730993237
300,603,501,2.8699971339978583
300,606,579,2.666845280679742
300,606,609,2.983186577769793
300,609,636,2.6362369558883834
300,612,588,2.8757076297582103
300,612,585,2.8962582148487477
300,615,435,3.0437262887510697
300,615,438,3.097274730459861
300,615,612,2.9965714856534396
300,618,438,2.777921629081261
300,618,645,3.037218967337564
300,621,546,2.9252960486644377
300,624,627,2.670097344704632
300,624,480,3.0696585616843866
300,627,609,2.962960572454067
300,627,600,3.1910467704267025
300,627,597,2.6527646782824705
300,630,606,2.810677752260446
300,630,624,2.758729737768178
300,633,624,2.942783188886192
300,633,255,3.2171927336557684
300,636,633,2.8313680137295743
300,636,249,2.6426420238659465
300,639,264,2.91793080627064
300,642,615,2.8673072317479824
300,645,465,2.6803279428852465
350,0,294,3.082850700206679
350,0,9,3.0828507036456285
350,3,81,3.065644925045835
350,3,384,3.075134964348632
350,6,213,2.9271782146372005
350,6,174,3.1730760545845964
350,9,96,3.052586089725677
350,9,12,2.8809012620721988
350,12,15,3.0884901091787174
350,12,381,3.2870709984857007
350,15,39,2.556041092093146
350,15,81,2.775029847744447
350,18,96,2.8755486634991674
350,18,390,2.7623955868896415
350,18,12,3.112207772383434
350,21,189,2.695203173418013
350,21,390,2.7816953395798847
350,24,39,2.8585067080022943
350,24,15,2.9112477205923035
350,27,57,2.911614428563154
350,27,123,2.997085586232337
350,27,36,2.931640949798811
350,30,33,2.9561573079842756
350,30,27,3.1789191242970922
350,33,42,2.852478037688362
350,33,108,3.202690593752553
350,36,48,2.8200811479231187
350,36,63,2.9368045574903756
350,39,36,2.9307042865598687
350,39,66,2.759459970331748
350,42,117,2.7159411641047573
350,45,105,3.1127477847686036
350,48,24,2.9377548357518664
350,48,18,3.148062513257179
350,51,99,2.6950705190918893
350,51,117,3.248405436861453
350,54,150,2.874434191025055
350,54,342,2.7723572032641837
350,57,327,2.9369163879205646
350,57,33,2.964205191160213
350,60,213,2.9447187003534903
350,60,33,2.7758062953280604
350,63,72,2.7797968645666637
350,63,345,2.7565644640487657
350,66,336,2.479408260093827
350,69,144,2.8583977551813793
350,69,51,2.8330260755080636
350,69,66,2.7447154362668926
350,72,159,2.9531182336310544
350,72,486,3.1847228050244203
350,75,219,2.9960912368369232
350,75,63,2.83437010735633
350,78,195,3.0409090533684644
350,78,69,3.161437033489687
350,81,468,3.0013976831233036
350,81,90,3.0807203929222853
350,84,462,2.7784259699172553
350,84,459,2.8085426364791504
350,84,81,3.086123843587013
350,90,102,3.1535933085532486
350,93,87,2.7253642227008315
350,93,84,2.996136977926615
350,96,102,2.911645278767899
350,99,126,2.7757896096898915
350,102,471,2.7795537225645917
350,102,480,2.691535122778717
350,105,276,2.9244417232123117
350,105,21,3.0953110704221154
350,108,213,2.6959859172282634
350,108,261,3.0012619694781204
350,111,135,3.235169628213761
350,111,84,2.8927322041301324
350,114,135,2.719247113237031
350,117,144,2.658934839979355
350,117,120,3.0942730079890888
350,120,93,2.6489206009112936
350,120,102,2.8260784416355436
350,123,96,3.0205041010870004
350,126,147,2.872807249231374
350,129,132,2.900699866503829
350,129,102,2.706458467606879
350,132,72,2.9393199611584073
350,132,159,3.1277162250862944
350,132,45,2.62705073307438
350,135,318,2.8907103897872974
350,135,405,2.6787210438071423
350,138,120,2.722912239515629
350,138,135,2.7839845005695865
350,141,324,2.916986213622565
350,141,27,2.771182124576124
350,141,294,2.8496153872664025
350,144,108,2.721645869782363
350,144,405,2.98071537703455
350,147,417,2.8215830057909344
350,150,417,2.874409188918888
350,150,120,3.0474162923375574
350,150,123,2.865813560563616
350,153,423,2.82180044987676
350,153,126,3.26742952374673
350,156,300,2.6786606902710455
350,156,570,2.900814257277186
350,159,420,2.73770653532096
350,159,150,2.970567814618963
350,162,21,2.945385672193081
350,165,204,3.0728334075047643
350,168,15,2.851778145987127
350,168,21,2.904176367418465
350,168,24,2.816144723202715
350,171,636,3.1076481827509714
350,171,549,2.964509766723604
350,171,180,2.607231801644783
350,174,204,2.947919562654145
350,174,165,2.8764246497890644
350,177,186,2.777121971872609
350,177,630,2.8203042949168102
350,180,0,2.6859860373666242
350,180,558,3.281696621616626
350,180,549,3.009349039692773
350,183,210,2.605060436739237
350,183,180,3.1027408729882833
350,186,183,2.9453087788553574
350,186,564,2.8556968170686896
350,189,24,2.8073784655832466
350,192,198,2.791342676898484
350,192,75,2.8157088985864176
350,198,276,2.7276044772771173
350,201,192,3.0958077601301435
350,204,192,2.641627723024861
350,204,243,2.6505904797085504
350,207,198,2.742954969717532
350,210,174,2.622772409026188
350,213,306,3.134184022221683
350,213,237,2.960009169555591
350,216,219,3.275736865274856
350,216,486,2.895961659968172
350,219,225,3.0260659564309527
350,219,201,2.8020930383523104
350,222,75,3.2287790147762307
350,222,492,2.7620190372206777
350,222,348,3.1331089005651176
350,225,321,2.8146492508264855
350,225,207,2.8922824639579314
350,228,237,2.7776922705185303
350,228,225,2.799370734062283
350,231,306,2.771987847261036
350,231,201,2.841250992682238
350,234,225,3.1161924017588865
350,237,57,2.8963125532933947
350,240,231,2.950597600174997
350,243,99,2.85463319152691
350,243,546,2.9944723570115745
350,246,273,3.0877168151465666
350,246,255,2.8070662473113295
350,249,105,2.839406922907319
350,249,480,2.890170639815896
350,252,255,2.8619202599439233
350,252,633,3.10583643556367
350,252,261,2.759685376466885
350,255,258,2.9081700659080374
350,255,282,2.9662773649118326
350,258,171,2.8140376757546828
350,258,249,2.6398521938720316
350,261,288,2.910214313412262
350,261,111,2.847166987991276
350,261,264,2.8978520036445845
350,261,84,2.881946009190888
350,264,291,3.067948579443173
350,264,465,2.9656548505427325
350,267,645,2.8210092401878253
350,267,171,2.729869584251454
350,270,279,2.8295464698332538
350,270,246,2.6579021730587633
350,273,276,2.9561246466213227
350,276,216,2.6369494302406244
350,276,132,2.6308334122659818
350,276,285,2.8494758485319744
350,276,171,2.99203999006975
350,279,255,2.6673355039209805
350,279,177,2.850409530156382
350,279,204,2.853902583946342
350,282,309,3.0005139833587164
350,282,273,2.686376958668844
350,285,216,2.634052541303355
350,288,291,3.0669505039854017
350,288,279,2.7567719893951774
350,291,267,2.6495586782091647
350,291,114,2.7576249073018166
350,294,114,2.8169827973285257
350,294,285,2.9315637504424874
350,297,153,2.6892693165308827
350,297,567,2.5420757913137835
350,300,273,2.8135421572391066
350,303,300,2.9529766444737957
350,303,159,2.8551386591249646
350,306,297,2.8908961429541202
350,306,204,3.067021816184202
350,309,576,3.1734988696327857
350,309,300,2.7502409762753244
350,312,318,3.086791976604682
350,312,321,2.951146428819207
350,312,303,2.8089710628778124
350,315,213,2.967444380433434
350,315,288,2.74612220354836
350,318,282,2.879874195215988
350,318,309,2.8268286870035157
350,318,315,3.0981964514883478
350,321,294,2.7265549039421138
350,324,354,3.0117707211902154
350,324,333,2.8631428802010173
350,324,54,2.942686378502851
350,327,363,2.665489034751166
350,327,60,2.9797317312931986
350,330,408,2.730800389781848
350,330,414,2.6480068377209265
350,330,69,2.772256499794526
350,333,54,2.897575151839884
350,333,336,2.9551997549274094
350,336,54,2.9683006661316127
350,336,342,2.922674436524
350,339,330,2.9335764728047526
350,342,456,2.8805136234185804
350,342,489,2.772461783175553
350,342,345,2.8786334739908512
350,345,492,3.341946427921118
350,345,78,2.8171899454055285
350,348,567,3.024519018406397
350,351,354,2.725830970923002
350,351,618,2.8712092421532565
350,354,534,2.835610621748447
350,354,363,2.756433035800479
350,357,510,2.7067099249333655
350,357,612,2.968851662990839
350,360,396,2.982982634273029
350,360,381,2.7942600893297787
350,363,372,2.902405236156004
350,363,366,2.8300587403159247
350,366,357,3.0071837402140487
350,366,393,3.1438865877063304
350,369,456,2.91134170022489
350,369,489,2.9014379796432332
350,372,369,2.803596140474203
350,372,345,2.91426587135597
350,375,339,2.766840666012252
350,378,30,2.8997638865482362
350,378,183,3.05829243994593
350,378,558,3.0169633051187095
350,381,378,2.8607586060557506
350,381,384,2.8295312503928174
350,384,534,2.9593858937496273
350,384,561,3.0994712076864124
350,384,459,2.907581895813518
350,387,378,2.7180462911976733
350,387,360,2.8305636259425366
350,390,399,2.6742898331178484
350,390,393,2.828731981900746
350,390,381,3.135405963784781
350,393,81,2.921589975429622
350,396,456,3.0282156697358613
350,396,390,2.690816170640898
350,396,162,2.827335484698571
350,399,369,2.854609374890478
350,399,543,2.839546685085681
350,402,375,3.029983751363711
350,402,546,2.823743479400279
350,405,432,3.1191771648848388
350,408,138,2.846428933116642
350,408,591,2.9843927765005294
350,411,141,3.012143182387315
350,414,450,3.077944923983382
350,414,339,2.8900007047440512
350,417,156,2.841340058721795
350,417,414,3.0188438070217756
350,420,426,2.9405200294661653
350,420,411,2.7826061821258876
350,423,156,2.8905824138999052
350,423,417,3.0293615413266415
350,426,597,2.8820058427147286
350,426,414,2.857151843733291
350,429,570,2.923011477025661
350,429,159,3.15014298460122
350,432,357,3.019003630241066
350,432,408,2.887079877001659
350,435,639,2.933403133217256
350,438,351,2.8159943260016154
350,438,474,2.8194817416934668
350,441,366,2.971187124892599
350,441,468,2.774037955047411
350,444,411,3.2261232217917812
350,444,447,2.8583975861036204
350,447,456,2.821984860514596
350,447,360,3.0119332593696786
350,450,339,2.7501268423307645
350,450,519,2.6060836334046713
350,453,477,2.706431132670479
350,456,420,2.696626206269756
350,456,600,2.857231723015094
350,459,261,2.9103167030804773
350,462,465,2.9946442817087986
350,462,435,2.8347624981005253
350,465,387,3.0989984253789156
350,465,474,2.9988122667982595
350,465,438,2.7974483052859567
350,468,357,3.0347471050514874
350,468,435,2.7431383798721476
350,468,639,2.9174497707048475
350,471,483,2.860157574005323
350,471,474,3.0274197618398966
350,471,462,2.7621297827913436
350,474,483,2.8149983663662828
350,474,447,3.059358009684081
350,477,450,2.9543335034865583
350,477,471,3.0200943881637503
350,480,477,2.8757334369284315
350,480,246,2.7265003531943948
350,483,396,2.92572598339884
350,483,18,3.0058095302184196
350,486,573,2.9483280652785386
350,486,303,2.9958352017873695
350,486,495,2.774928744546681
350,486,225,3.062821903745149
350,489,486,2.74102055450227
350,492,498,3.1246850018215153
350,492,219,2.7938487875466445
350,492,231,3.0068890279284415
350,495,573,2.8663922173345657
350,495,321,2.965936029184546
350,498,537,2.929375242402445
350,498,228,2.6761897472187366
350,501,576,2.70414863777301
350,501,492,2.9056114649885747
350,504,234,2.771301746933698
350,504,351,2.573857111982486
350,507,531,2.971472479718593
350,507,327,2.7144119535277995
350,510,507,3.132187627128647
350,510,330,3.042559282721838
350,513,543,2.6682591737264882
350,513,516,2.8339659511333637
350,516,348,2.808825115209654
350,516,375,2.840096872252244
350,519,555,2.7815871637617504
350,519,501,2.9865593497306593
350,519,348,2.924399686879091
350,522,531,2.8326764302351046
350,522,540,3.318181196324182
350,525,498,2.7924278129059648
350,525,531,3.161225831030283
350,525,513,2.8188537904674886
350,528,552,3.114780619040681
350,528,525,2.9528726106054366
350,528,537,2.960441787448601
350,528,498,3.2350547971428996
350,531,354,2.8094822435447684
350,531,504,2.856248627486063
350,534,537,2.8919873160833505
350,534,558,2.8903623236273317
350,534,561,2.82976626351772
350,537,585,2.6458916598019173
350,537,240,2.9981558917822486
350,537,357,3.0539222761526728
350,537,564,3.2746292102913737
350,540,162,2.9400348405204384
350,543,516,2.8830360442410474
350,543,165,2.923118427561944
350,546,555,2.7013694754228514
350,546,375,2.86661221611741
350,549,540,3.223517002022071
350,549,645,2.9514921992374767
350,552,549,2.7368448880710936
350,552,525,2.960877272727145
350,555,528,2.6124886648341104
350,555,165,3.2051922870066574
350,561,552,2.910786509353863
350,561,564,2.834199696129785
350,564,630,3.0586753159162594
350,564,639,2.894875555679034
350,567,423,2.673783917451926
350,567,519,3.234711573831552
350,570,579,2.6717006883586585
350,570,567,2.7464958730424245
350,573,429,2.827839912216078
350,573,579,3.3193310500055295
350,576,585,2.5712557179472557
350,579,576,2.95504264012492
350,579,582,2.735010974834894
350,582,504,2.8235324853909907
350,582,609,2.98230690150748
350,585,510,3.1225844406815715
350,585,588,2.880689869571232
350,588,591,2.869885183667626
350,588,432,2.972362792415913
350,588,615,3.0000673589132734
350,591,411,2.7753999081183864
350,591,615,3.2047292486891146
350,594,621,2.9080516662262728
350,594,630,2.892193351693003
350,594,603,3.2048182914465655
350,597,594,2.703508548379555
350,597,450,2.749915739456774
350,600,540,2.9572120669395328
350,600,573,2.796952218292725
350,603,537,3.052582742800378
350,603,501,2.8933979306458384
350,606,609,2.8426875534865337
350,609,522,2.6422469428349746
350,609,636,2.8121361328180923
350,612,585,2.9409681175244176
350,612,564,2.9397708301700876
350,612,630,2.9627941785817384
